specie;genus;phylum;protein_name;aa_quantity;gene_name_locus_tag;gene_position;link;gene_genome
Aggregatibacter_actinomycetemcomitans;Aggregatibacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Aggregatibacter_aphrophilus;Aggregatibacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;826;torA;186153..188633;https://www.ncbi.nlm.nih.gov/protein/WP_005700557.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAUTUO010000002.1
Aggregatibacter_aphrophilus;Aggregatibacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Aggregatibacter_kilianii;Aggregatibacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;826;torA;174901..177381;https://www.ncbi.nlm.nih.gov/protein/WP_109063995.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_NRCR01000004.1
Aggregatibacter_kilianii;Aggregatibacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Aggregatibacter_segnis;Aggregatibacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;826;torA;103697..106177;https://www.ncbi.nlm.nih.gov/protein/WP_111305735.1;https://www.ncbi.nlm.nih.gov/nuccore/1407829044
Aggregatibacter_segnis;Aggregatibacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Aliarcobacter_butzleri;Aliarcobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;827;torA;287677..290160;https://www.ncbi.nlm.nih.gov/protein/WP_004509329.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_GL622205.1
Aliarcobacter_butzleri;Aliarcobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Aliarcobacter_cryaerophilus;Aliarcobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;826;CJ669_05605;13014..15494;https://www.ncbi.nlm.nih.gov/protein/PRM87912.1;https://www.ncbi.nlm.nih.gov/nuccore/1357401641
Aliarcobacter_cryaerophilus;Aliarcobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Aliarcobacter_trophiarum;Aliarcobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;826;CRU89_02460;31341..33821;https://www.ncbi.nlm.nih.gov/protein/RXI28067.1;https://www.ncbi.nlm.nih.gov/nuccore/1562694195
Aliarcobacter_trophiarum;Aliarcobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Aliiruegeria_lutimaris;Aliiruegeria;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;823;torA;29773..32244;https://www.ncbi.nlm.nih.gov/protein/WP_093153651.1;https://www.ncbi.nlm.nih.gov/nuccore/1225152768
Aliiruegeria_lutimaris;Aliiruegeria;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Aliivibrio_finisterrensis;Aliivibrio;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;820;torA;125797..128259;https://www.ncbi.nlm.nih.gov/protein/RYU47584.1;https://www.ncbi.nlm.nih.gov/nuccore/1570953651
Aliivibrio_finisterrensis;Aliivibrio;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Aliivibrio_fischeri;Aliivibrio;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;820;torA;156446..158908;https://www.ncbi.nlm.nih.gov/protein/WP_005422247.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_CVOI01000006.1
Aliivibrio_fischeri;Aliivibrio;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;817;torZ;26668..29121;https://www.ncbi.nlm.nih.gov/protein/GEK14582.1;https://www.ncbi.nlm.nih.gov/nuccore/1714287330
Avibacterium_paragallinarum;Avibacterium;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;823;DM482_05050;34902..37373;https://www.ncbi.nlm.nih.gov/protein/PXZ39317.1;https://www.ncbi.nlm.nih.gov/nuccore/1398641696
Avibacterium_paragallinarum;Avibacterium;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Azospirillum_argentinense;Azospirillum;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;815;C1S70_27445;6449..8896;https://www.ncbi.nlm.nih.gov/protein/PNQ95714.1;https://www.ncbi.nlm.nih.gov/nuccore/1333324522
Azospirillum_argentinense;Azospirillum;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Azospirillum_brasilense;Azospirillum;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;822;torA;12787..15255;https://www.ncbi.nlm.nih.gov/protein/WP_114860713.1;https://www.ncbi.nlm.nih.gov/nuccore/1441238739
Azospirillum_brasilense;Azospirillum;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Azospirillum_humicireducens;Azospirillum;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;823;torA;NA;https://www.ncbi.nlm.nih.gov/protein/WP_236783889.1;https://www.ncbi.nlm.nih.gov/nuccore/1383410853
Azospirillum_humicireducens;Azospirillum;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Azospirillum_thermophilum;Azospirillum;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;814;torA;147958..150402;https://www.ncbi.nlm.nih.gov/protein/WP_168220517.1;https://www.ncbi.nlm.nih.gov/nuccore/1391144733
Azospirillum_thermophilum;Azospirillum;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Bartonella_apihabitans;Bartonella;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;834;torA;80817..83321;https://www.ncbi.nlm.nih.gov/protein/WP_198237379.1;https://www.ncbi.nlm.nih.gov/nuccore/1946639387
Bartonella_apihabitans;Bartonella;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Bartonella_apis;Bartonella;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;834;torA;3184..5688;https://www.ncbi.nlm.nih.gov/protein/WP_075870632.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAMLCQ010000060.1
Bartonella_apis;Bartonella;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Bibersteinia_trehalosi;Bibersteinia;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;823;torA;86265..88736;https://www.ncbi.nlm.nih.gov/protein/WP_064317911.1;https://www.ncbi.nlm.nih.gov/nuccore/1032812305
Bibersteinia_trehalosi;Bibersteinia;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Breoghania_corrubedonensis;Breoghania;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;825;torA;309015..311492;https://www.ncbi.nlm.nih.gov/protein/WP_107989892.1;https://www.ncbi.nlm.nih.gov/nuccore/1382122221
Breoghania_corrubedonensis;Breoghania;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Budvicia_aquatica;Budvicia;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;840;torA;60694..63216;https://www.ncbi.nlm.nih.gov/protein/WP_029094855.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_ATYS01000028.1
Budvicia_aquatica;Budvicia;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Budvicia_diplopodorum;Budvicia;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;827;torA;14266..16749;https://www.ncbi.nlm.nih.gov/protein/WP_159566282.1;https://www.ncbi.nlm.nih.gov/nuccore/1798352585
Budvicia_diplopodorum;Budvicia;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Burkholderia_dolosa;Burkholderia;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;822;torA;143338..145806;https://www.ncbi.nlm.nih.gov/protein/AYZ95613.1;https://www.ncbi.nlm.nih.gov/nuccore/1519147672
Burkholderia_dolosa;Burkholderia;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Burkholderia_glumae;Burkholderia;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;825;torA;14255..16732;https://www.ncbi.nlm.nih.gov/protein/WP_017424946.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_AMQT02000010.1
Burkholderia_glumae;Burkholderia;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Burkholderia_oklahomensis;Burkholderia;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;824;torA;25625..28099;https://www.ncbi.nlm.nih.gov/protein/WP_010111741.1;https://www.ncbi.nlm.nih.gov/nuccore/149146754
Burkholderia_oklahomensis;Burkholderia;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Burkholderia_plantarii;Burkholderia;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;840;torA;158208..160730;https://www.ncbi.nlm.nih.gov/protein/WP_042626920.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_BSTO01000007.1
Burkholderia_plantarii;Burkholderia;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Campylobacter_blaseri;Campylobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;833;CQ405_03815;70825..73326;https://www.ncbi.nlm.nih.gov/protein/PSM52190.1;https://www.ncbi.nlm.nih.gov/nuccore/1370104326
Campylobacter_blaseri;Campylobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Campylobacter_concisus;Campylobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;855;CCON61_02280;122150..124717;https://www.ncbi.nlm.nih.gov/protein/OSQ25519.1;https://www.ncbi.nlm.nih.gov/nuccore/1187726339
Campylobacter_concisus;Campylobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Campylobacter_hyointestinalis;Campylobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;838;CHL9752_07425;25949..28465;https://www.ncbi.nlm.nih.gov/protein/RAZ23373.1;https://www.ncbi.nlm.nih.gov/nuccore/1418759901
Campylobacter_hyointestinalis;Campylobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Campylobacter_jejuni;Campylobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;838;B2K12_01250;244774..247290;https://www.ncbi.nlm.nih.gov/protein/AQX68754.1;https://www.ncbi.nlm.nih.gov/nuccore/1154282922
Campylobacter_jejuni;Campylobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Canicola_haemoglobinophilus;Canicola;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;828;torA;65577..68063;https://www.ncbi.nlm.nih.gov/protein/WP_078218505.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_MUXZ01000017.1
Canicola_haemoglobinophilus;Canicola;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Cereibacter_azotoformans;Cereibacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;827;torA;27946..30429;https://www.ncbi.nlm.nih.gov/protein/WP_101342033.1;https://www.ncbi.nlm.nih.gov/nuccore/1316716105
Cereibacter_azotoformans;Cereibacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Cereibacter_changlensis;Cereibacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;822;torA;16596..19064;https://www.ncbi.nlm.nih.gov/protein/WP_107664630.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_PZKG01000071.1
Cereibacter_changlensis;Cereibacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Cereibacter_johrii;Cereibacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;822;torA;22682..25150;https://www.ncbi.nlm.nih.gov/protein/WP_069332281.1;https://www.ncbi.nlm.nih.gov/nuccore/1062695851
Cereibacter_johrii;Cereibacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Cereibacter_sphaeroides;Cereibacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;822;torA;107..2575;https://www.ncbi.nlm.nih.gov/protein/WP_011338998.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_WSNV01000234.1
Cereibacter_sphaeroides;Cereibacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Chelonobacter_oris;Chelonobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;831;torA;12019..14514;https://www.ncbi.nlm.nih.gov/protein/WP_200883629.1;https://www.ncbi.nlm.nih.gov/nuccore/736609629
Chelonobacter_oris;Chelonobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Citrobacter_braakii;Citrobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;832;torA;2923..5421;https://www.ncbi.nlm.nih.gov/protein/WP_049042004.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JUKU01000128.1
Citrobacter_braakii;Citrobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Citrobacter_freundii;Citrobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;832;torA;17779..20277;https://www.ncbi.nlm.nih.gov/protein/WP_003840074.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JATT01000055.1
Citrobacter_freundii;Citrobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;814;torZ;2253306..2255750;https://www.ncbi.nlm.nih.gov/protein/GCB40054.1;https://www.ncbi.nlm.nih.gov/nuccore/1566712936
Citrobacter_portucalensis;Citrobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;832;torA;194335..196833;https://www.ncbi.nlm.nih.gov/protein/WP_008785280.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAFHQC010000004.1
Citrobacter_portucalensis;Citrobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;809;torZ;116472..118901;https://www.ncbi.nlm.nih.gov/protein/WP_337238584.1;https://www.ncbi.nlm.nih.gov/nuccore/2699320248
Cohaesibacter_gelatinilyticus;Cohaesibacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;821;torA;1486..3951;https://www.ncbi.nlm.nih.gov/protein/WP_097154858.1;https://www.ncbi.nlm.nih.gov/nuccore/1254232376
Cohaesibacter_gelatinilyticus;Cohaesibacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Colwellia_psychrerythraea;Colwellia;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;835;ND2E_4166;79818..82325;https://www.ncbi.nlm.nih.gov/protein/KGJ88330.1;https://www.ncbi.nlm.nih.gov/nuccore/694335114
Colwellia_psychrerythraea;Colwellia;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Consotaella_salsifontis;Consotaella;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;824;torA;241428..243902;https://www.ncbi.nlm.nih.gov/protein/WP_078707350.1;https://www.ncbi.nlm.nih.gov/nuccore/1154794608
Consotaella_salsifontis;Consotaella;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Corticimicrobacter_populi;Corticimicrobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;836;DD235_15675;96978..99488;https://www.ncbi.nlm.nih.gov/protein/PWF21250.1;https://www.ncbi.nlm.nih.gov/nuccore/1389301729
Corticimicrobacter_populi;Corticimicrobacter;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Cupriavidus_agavae;Cupriavidus;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;831;torA;NA;https://www.ncbi.nlm.nih.gov/protein/WP_130390425.1;https://www.ncbi.nlm.nih.gov/nuccore/1579052230
Cupriavidus_agavae;Cupriavidus;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Cupriavidus_metallidurans;Cupriavidus;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;825;torA;64202..66679;https://www.ncbi.nlm.nih.gov/protein/WP_011515933.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JFZD01000057.1
Cupriavidus_metallidurans;Cupriavidus;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Deefgea_piscis;Deefgea;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;829;torA;2664732..2667221;https://www.ncbi.nlm.nih.gov/protein/QKJ67450.1;https://www.ncbi.nlm.nih.gov/nuccore/1850350872
Deefgea_piscis;Deefgea;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Deinococcus_psychrotolerans;Deinococcus;Deinococcota;Trimethylamine_N-oxide_reductase_TorA ;811;torA;283238..285673;https://www.ncbi.nlm.nih.gov/protein/AZI44214.1;https://www.ncbi.nlm.nih.gov/nuccore/1527206539
Deinococcus_psychrotolerans;Deinococcus;Deinococcota;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Denitrobaculum_tricleocarpae;Denitrobaculum;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;823;torA;225966..228437;https://www.ncbi.nlm.nih.gov/protein/TQV81776.1;https://www.ncbi.nlm.nih.gov/nuccore/ML660053.1
Denitrobaculum_tricleocarpae;Denitrobaculum;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Edwardsiella_anguillarum;Edwardsiella;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;846;CGL57_14140;66160..68700;https://www.ncbi.nlm.nih.gov/protein/RFT02084.1;https://www.ncbi.nlm.nih.gov/nuccore/1463701971
Edwardsiella_anguillarum;Edwardsiella;Proteobacteria;Trimethylamine_N-oxide_reductase_TorZ;NA;NA;NA;NA;NA
Edwardsiella_hoshinae;Edwardsiella;Proteobacteria;Trimethylamine_N-oxide_reductase_TorA ;830;torA;135829..138321;https://www.ncbi.nlm.nih.gov/protein/WP_024522424.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_BAUC01000004.1
