specie;genus;phylum;protein_name;aa_quantity;gene_name_locus_tag;gene_position;link;gene_genome
Brenneria_goodwinii;Brenneria;Proteobacteria;Choline_trimethylamine-lyase;795;BIY28_14125;5564..7951;https://www.ncbi.nlm.nih.gov/protein/RLM20288.1;https://www.ncbi.nlm.nih.gov/nuccore/1492147016
Brenneria_tiliae;Brenneria;Proteobacteria;Choline_trimethylamine-lyase;796;cutC;5674..8064;https://www.ncbi.nlm.nih.gov/protein/WP_249230168.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAKPCA010000081.1
Brevibacillus_daliensis;Brevibacillus;Firmicutes;Choline_trimethylamine-lyase;851;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/2169613092;NA
Caniella_muris;Caniella;Actinobacteria;Choline_trimethylamine-lyase;843;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/2253130126;NA
Cetobacterium_ceti;Cetobacterium;Fusobacteria;Choline_trimethylamine-lyase;845;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/1154777830;NA
Citrobacter_freundii;Citrobacter;Proteobacteria;Choline_trimethylamine-lyase;792;AN672_08590;51633..54011;https://www.ncbi.nlm.nih.gov/protein/KPR56003.1;https://www.ncbi.nlm.nih.gov/nuccore/938653220
Citrobacter_koseri;Citrobacter;Proteobacteria;Choline_trimethylamine-lyase;810;AN2353V1_2848;3029502..3031934;https://www.ncbi.nlm.nih.gov/protein/CAG0267016.1;https://www.ncbi.nlm.nih.gov/nuccore/2150500300
Clostridioides_difficile;Clostridioides;Firmicutes;Choline_trimethylamine-lyase;790;CDIF630erm_01264;1321360..1323732;https://www.ncbi.nlm.nih.gov/protein/ARE62032.1;https://www.ncbi.nlm.nih.gov/nuccore/1173528979
Clostridium_baratii;Clostridium;Firmicutes;Choline_trimethylamine-lyase;848;cutC;70281..72827;https://www.ncbi.nlm.nih.gov/protein/WP_039311908.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAWFYU010000014.1
Clostridium_botulinum;Clostridium;Firmicutes;Choline_trimethylamine-lyase;846;cutC;113861..116401;https://www.ncbi.nlm.nih.gov/protein/WP_003358179.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JACBBK010000009.1
Clostridium_sporogenes;Clostridium;Firmicutes;Choline_trimethylamine-lyase;846;cutC;8756..11296;https://www.ncbi.nlm.nih.gov/protein/WP_003494061.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_SXFM01000041.1
Clostridium_tetani;Clostridium;Firmicutes;Choline_trimethylamine-lyase;846;cutC;8222..10762;https://www.ncbi.nlm.nih.gov/protein/WP_011099667.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JWIX01000062.1
Colibacter_massiliensis;Colibacter;Firmicutes;Choline_trimethylamine-lyase;825;cutC;14161..16638;https://www.ncbi.nlm.nih.gov/protein/WP_273062915.1;https://www.ncbi.nlm.nih.gov/nuccore/2443412517
Collinsella_acetigenes;Collinsella;Actinobacteria;Choline_trimethylamine-lyase;844;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/1836921115;NA
Collinsella_aerofaciens;Collinsella;Actinobacteria;Choline_trimethylamine-lyase;844;cutC;133307..135841;https://www.ncbi.nlm.nih.gov/protein/VWL64490.1;https://www.ncbi.nlm.nih.gov/nuccore/CABVUS010000019.1
Collinsella_bouchesdurhonensis;Collinsella;Actinobacteria;Choline_trimethylamine-lyase;844;cutC;268058..270592;https://www.ncbi.nlm.nih.gov/protein/WP_040221118.1;https://www.ncbi.nlm.nih.gov/nuccore/749596278
Collinsella_ihumii;Collinsella;Actinobacteria;Choline_trimethylamine-lyase;845;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/1992872464;NA
Collinsella_tanakaei;Collinsella;Actinobacteria;Choline_trimethylamine-lyase;845;cutC;85091..87628;https://www.ncbi.nlm.nih.gov/protein/WP_009140784.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_QSRJ01000005.1
Companilactobacillus_bobalius;Companilactobacillus;Firmicutes;Choline_trimethylamine-lyase;848;cutC;94599..97145;https://www.ncbi.nlm.nih.gov/protein/WP_056951041.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_LNUA01000008.1
Companilactobacillus_insicii;Companilactobacillus;Firmicutes;Choline_trimethylamine-lyase;850;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/1538647459;NA
Companilactobacillus_jidongensis;Companilactobacillus;Firmicutes;Choline_trimethylamine-lyase;850;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/1538671363;NA
Companilactobacillus_nodensis;Companilactobacillus;Firmicutes;Choline_trimethylamine-lyase;850;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/640595062;NA
Companilactobacillus_paralimentarius;Companilactobacillus;Firmicutes;Choline_trimethylamine-lyase;848;cutC;4207..6753;https://www.ncbi.nlm.nih.gov/protein/WP_025085272.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_BAMH01000027.1
Companilactobacillus_suantsaicola;Companilactobacillus;Firmicutes;Choline_trimethylamine-lyase;846;cutC;19806..22346;https://www.ncbi.nlm.nih.gov/protein/TGD24838.1;https://www.ncbi.nlm.nih.gov/nuccore/1609277207
Desulfitobacterium_hafniense;Desulfitobacterium;Firmicutes;Choline_trimethylamine-lyase;848;cutC;197259..199805;https://www.ncbi.nlm.nih.gov/protein/WP_005815251.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JH414485.1
Desulfobaculum_bizertense;Desulfobaculum;Thermodesulfobacteriota;Choline_trimethylamine-lyase;847;cutC;281416..283959;https://www.ncbi.nlm.nih.gov/protein/WP_078684891.1;https://www.ncbi.nlm.nih.gov/nuccore/1154769622
Desulfobotulus_alkaliphilus;Desulfobotulus;Thermodesulfobacteriota;Choline_trimethylamine-lyase;846;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/1718252735;NA
Desulfobotulus_mexicanus;Desulfobotulus;Thermodesulfobacteriota;Choline_trimethylamine-lyase;846;cutC;86203..88743;https://www.ncbi.nlm.nih.gov/protein/WP_139449216.1;https://www.ncbi.nlm.nih.gov/nuccore/1690652923
Desulfobotulus_pelophilus;Desulfobotulus;Thermodesulfobacteriota;Choline_trimethylamine-lyase;846;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/2554593152;NA
Desulfobulbus_oralis;Desulfobulbus;Thermodesulfobacteriota;Choline_trimethylamine-lyase;815;CAY53_01550;386051..388498;https://www.ncbi.nlm.nih.gov/protein/AVD70335.1;https://www.ncbi.nlm.nih.gov/nuccore/1343450889
Desulfoluna_butyratoxydans;Desulfoluna;Thermodesulfobacteriota;Choline_trimethylamine-lyase;846;MSL71_27040;311656..314196;https://www.ncbi.nlm.nih.gov/protein/VFQ45047.1;https://www.ncbi.nlm.nih.gov/nuccore/1868575532
Desulfoluna_limicola;Desulfoluna;Thermodesulfobacteriota;Choline_trimethylamine-lyase;846;cutC;1383718..1386258;https://www.ncbi.nlm.nih.gov/protein/BCS95527.1;https://www.ncbi.nlm.nih.gov/nuccore/2158810072
Desulfoluna_spongiiphila;Desulfoluna;Thermodesulfobacteriota;Choline_trimethylamine-lyase;846;cutC;15098..17638;https://www.ncbi.nlm.nih.gov/protein/WP_092215732.1;https://www.ncbi.nlm.nih.gov/nuccore/1224188794
Desulforamulus_ruminis;Desulforamulus;Firmicutes;Choline_trimethylamine-lyase;847;cutC;29163..31706;https://www.ncbi.nlm.nih.gov/protein/WP_273484140.1;https://www.ncbi.nlm.nih.gov/nuccore/2443963827
Desulfosediminicola_flagellatus;Desulfosediminicola;Thermodesulfobacteriota;Choline_trimethylamine-lyase;857;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/WP_228723249.1;https://www.ncbi.nlm.nih.gov/nuccore/1862331602
Desulfosediminicola_ganghwensis;Desulfosediminicola;Thermodesulfobacteriota;Choline_trimethylamine-lyase;846;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/1632685195;NA
Desulfotalea_psychrophila;Desulfotalea;Thermodesulfobacteriota;Choline_trimethylamine-lyase;846;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/499502424;NA
Desulfovibrio_cuneatus;Desulfovibrio;Thermodesulfobacteriota;Choline_trimethylamine-lyase;845;cutC;15777..18314;https://www.ncbi.nlm.nih.gov/protein/WP_027188088.1;https://www.ncbi.nlm.nih.gov/nuccore/652934453
Desulfovibrio_desulfuricans;Desulfovibrio;Thermodesulfobacteriota;Choline_trimethylamine-lyase;852;cutC;238842..241400;https://www.ncbi.nlm.nih.gov/protein/WP_022658532.1;https://www.ncbi.nlm.nih.gov/nuccore/550905646
Desulfovibrio_diazotrophicus;Desulfovibrio;Thermodesulfobacteriota;Choline_trimethylamine-lyase;849;DWUX_48;43096..45645;https://www.ncbi.nlm.nih.gov/protein/VVU42702.1;https://www.ncbi.nlm.nih.gov/nuccore/2006926933
Desulfovibrio_gilichinskyi;Desulfovibrio;Thermodesulfobacteriota;Choline_trimethylamine-lyase;852;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/1184533287;NA
Desulfovibrio_intestinalis;Desulfovibrio;Thermodesulfobacteriota;Choline_trimethylamine-lyase;815;cutC;282131..284578;https://www.ncbi.nlm.nih.gov/protein/WP_281377844.1;https://www.ncbi.nlm.nih.gov/nuccore/1891488534
Desulfovibrio_legallii;Desulfovibrio;Thermodesulfobacteriota;Choline_trimethylamine-lyase;849;cutC;79680..82229;https://www.ncbi.nlm.nih.gov/protein/WP_118228882.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAQDZC010000015.1
Desulfovibrio_mangrovi;Desulfovibrio;Thermodesulfobacteriota;Choline_trimethylamine-lyase;846;cutC;3196412..3198952;https://www.ncbi.nlm.nih.gov/protein/UZP66773.1;https://www.ncbi.nlm.nih.gov/nuccore/2330538096
Desulfovibrio_psychrotolerans;Desulfovibrio;Thermodesulfobacteriota;Choline_trimethylamine-lyase;848;cutC;36258..38804;https://www.ncbi.nlm.nih.gov/protein/GFM36237.1;https://www.ncbi.nlm.nih.gov/nuccore/1851005332
Desulfovibrio_subterraneus;Desulfovibrio;Thermodesulfobacteriota;Choline_trimethylamine-lyase;846;cutC;616196..618736;https://www.ncbi.nlm.nih.gov/protein/GFM35051.1;https://www.ncbi.nlm.nih.gov/nuccore/1851006273
Endozoicomonas_ascidiicola;Endozoicomonas;Proteobacteria;Choline_trimethylamine-lyase;1143;cutC;149178..152609;https://www.ncbi.nlm.nih.gov/protein/WP_067516302.1;https://www.ncbi.nlm.nih.gov/nuccore/1055989799
Enterobacillus_tribolii;Enterobacillus;Proteobacteria;Choline_trimethylamine-lyase;1140;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/1444634583;NA
Enterobacter_cancerogenus;Enterobacter;Proteobacteria;Choline_trimethylamine-lyase;793;cutC;33366..35747;https://www.ncbi.nlm.nih.gov/protein/WP_058610617.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_LDQG01000023.1
Enterobacter_cloacae;Enterobacter;Proteobacteria;Choline_trimethylamine-lyase;793;cutC;2967..5348;https://www.ncbi.nlm.nih.gov/protein/WP_058651694.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_NRJI01000088.1
Enterobacter_hormaechei;Enterobacter;Proteobacteria;Choline_trimethylamine-lyase;793;cutC;304909..307290;https://www.ncbi.nlm.nih.gov/protein/WP_058659374.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_SWGY01000003.1
Enterocloster_aldenensis;Enterocloster;Firmicutes;Choline_trimethylamine-lyase;874;cutC;134625..137249;https://www.ncbi.nlm.nih.gov/protein/RHB39296.1;https://www.ncbi.nlm.nih.gov/nuccore/1470734725
Enterocloster_asparagiformis;Enterocloster;Firmicutes;Choline_trimethylamine-lyase;846;cutC;139880..142420;https://www.ncbi.nlm.nih.gov/protein/RGX26998.1;https://www.ncbi.nlm.nih.gov/nuccore/1470309864
Enterocloster_citroniae;Enterocloster;Firmicutes;Choline_trimethylamine-lyase;855;cutC;400969..403536;https://www.ncbi.nlm.nih.gov/protein/WP_048930247.1;https://www.ncbi.nlm.nih.gov/nuccore/893702699
Enterocloster_clostridioformis;Enterocloster;Firmicutes;Choline_trimethylamine-lyase;853;cutC;32125..34686;https://www.ncbi.nlm.nih.gov/protein/WP_027640759.1;https://www.ncbi.nlm.nih.gov/nuccore/653637720
Enterocloster_lavalensis;Enterocloster;Firmicutes;Choline_trimethylamine-lyase;846;cutC;24778..27318;https://www.ncbi.nlm.nih.gov/protein/PST31785.1;https://www.ncbi.nlm.nih.gov/nuccore/1371714718
Enterococcus_asini;Enterococcus;Firmicutes;Choline_trimethylamine-lyase;846;cutC;18285..20825;https://www.ncbi.nlm.nih.gov/protein/WP_010754822.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JXKE01000009.1
Enterococcus_avium;Enterococcus;Firmicutes;Choline_trimethylamine-lyase;846;cutC;3957..6497;https://www.ncbi.nlm.nih.gov/protein/WP_048719556.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAQLBR010000014.1
Enterococcus_gilvus;Enterococcus;Firmicutes;Choline_trimethylamine-lyase;857;cutC;974312..976885;https://www.ncbi.nlm.nih.gov/protein/AXG38049.1;https://www.ncbi.nlm.nih.gov/nuccore/1435046534
Enterococcus_malodoratus;Enterococcus;Firmicutes;Choline_trimethylamine-lyase;857;cutC;219589..222162;https://www.ncbi.nlm.nih.gov/protein/WP_090403550.1;https://www.ncbi.nlm.nih.gov/nuccore/1222356759
Enterococcus_plantarum;Enterococcus;Firmicutes;Choline_trimethylamine-lyase;846;BCR22_03400;154099..156639;https://www.ncbi.nlm.nih.gov/protein/OEG13301.1;https://www.ncbi.nlm.nih.gov/nuccore/1067551548
Enterococcus_raffinosus;Enterococcus;Firmicutes;Choline_trimethylamine-lyase;846;cutC;14122..16662;https://www.ncbi.nlm.nih.gov/protein/WP_028020144.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_BCPU01000024.1
Erwinia_mallotivora;Erwinia;Proteobacteria;Choline_trimethylamine-lyase;1129;cutC;202055..205444;https://www.ncbi.nlm.nih.gov/protein/WP_034933893.1;https://www.ncbi.nlm.nih.gov/nuccore/736936963
Erwinia_persicina;Erwinia;Proteobacteria;Choline_trimethylamine-lyase;795;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/2546238070;NA
Erwinia_sorbitola;Erwinia;Proteobacteria;Choline_trimethylamine-lyase;1130;cutC;3444398..3447790;https://www.ncbi.nlm.nih.gov/protein/QGU88555.1;https://www.ncbi.nlm.nih.gov/nuccore/1782764982
Escherichia_coli;Escherichia;Proteobacteria;Choline_trimethylamine-lyase;1128;cutC;438389..441775;https://www.ncbi.nlm.nih.gov/protein/WP_001521639.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_KB732303.1
Escherichia_fergusonii;Escherichia;Proteobacteria;Choline_trimethylamine-lyase;1128;cutC;13704..17090;https://www.ncbi.nlm.nih.gov/protein/WP_000035049.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_PTRZ01000036.1
Eubacterium_callanderi;Eubacterium;Firmicutes;Choline_trimethylamine-lyase;837;cutC;3620446..3622959;https://www.ncbi.nlm.nih.gov/protein/WPK69268.1;https://www.ncbi.nlm.nih.gov/nuccore/CP132135.1
Eubacterium_maltosivorans;Eubacterium;Firmicutes;Choline_trimethylamine-lyase;792;cutC;110237..112615;https://www.ncbi.nlm.nih.gov/protein/WPK78704.1;https://www.ncbi.nlm.nih.gov/nuccore/CP132138.1
Gibbsiella_quercinecans;Gibbsiella;Proteobacteria;Choline_trimethylamine-lyase;1139;BIY27_19910;34443..37862;https://www.ncbi.nlm.nih.gov/protein/RLM06425.1;https://www.ncbi.nlm.nih.gov/nuccore/1492132668
Granulicatella_balaenopterae;Granulicatella;Firmicutes;Choline_trimethylamine-lyase;848;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/1221616236;NA
Hafnia_alvei;Hafnia;Proteobacteria;Choline_trimethylamine-lyase;1142;cutC;3676110..3679538;https://www.ncbi.nlm.nih.gov/protein/2605131779;https://www.ncbi.nlm.nih.gov/nuccore/CP136912.1
Halodesulfovibrio_aestuarii;Halodesulfovibrio;Thermodesulfobacteriota;Choline_trimethylamine-lyase;849;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/518844104;NA
Halodesulfovibrio_marinisediminis;Halodesulfovibrio;Thermodesulfobacteriota;Choline_trimethylamine-lyase;850;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/1123486571;NA
Halodesulfovibrio_spirochaetisodalis;Halodesulfovibrio;Thermodesulfobacteriota;Choline_trimethylamine-lyase;850;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/1055107864;NA
Hornefia_porci;Hornefia;Firmicutes;Choline_trimethylamine-lyase;856;BHK98_03080;646454..649024;https://www.ncbi.nlm.nih.gov/protein/OLR55134.1;https://www.ncbi.nlm.nih.gov/nuccore/1129775167
Hungatella_hathewayi;Hungatella;Firmicutes;Choline_trimethylamine-lyase;846;cutC;17979..20519;https://www.ncbi.nlm.nih.gov/protein/WP_022030888.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_HF996925.1
Kistimonas_asteriae;Kistimonas;Proteobacteria;Choline_trimethylamine-lyase;853;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/2035799125;NA
Klebsiella_aerogenes;Klebsiella;Proteobacteria;Choline_trimethylamine-lyase;1128;cutC;12871..16257;https://www.ncbi.nlm.nih.gov/protein/WP_015368473.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAJPFD010000071.1
Klebsiella_grimontii;Klebsiella;Proteobacteria;Choline_trimethylamine-lyase;1128;cutC;16388..19774;https://www.ncbi.nlm.nih.gov/protein/WP_049087249.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JANTNQ010000041.1
Klebsiella_michiganensis;Klebsiella;Proteobacteria;Choline_trimethylamine-lyase;1128;cutC;16384..19770;https://www.ncbi.nlm.nih.gov/protein/WP_032719929.1;https://www.ncbi.nlm.nih.gov/nuccore/695805862
Klebsiella_oxytoca;Klebsiella;Proteobacteria;Choline_trimethylamine-lyase;1128;cutC;16073..19459;https://www.ncbi.nlm.nih.gov/protein/WP_004108672.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAKX01000045.1
Klebsiella_pasteurii;Klebsiella;Proteobacteria;Choline_trimethylamine-lyase;1128;cutC;16770..20156;https://www.ncbi.nlm.nih.gov/protein/WP_087828891.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAXABL010000015.1
Klebsiella_pneumoniae;Klebsiella;Proteobacteria;Choline_trimethylamine-lyase;1128;cutC;344861..348247;https://www.ncbi.nlm.nih.gov/protein/WP_004146129.1;https://www.ncbi.nlm.nih.gov/nuccore/262045649
Klebsiella_quasipneumoniae;Klebsiella;Proteobacteria;Choline_trimethylamine-lyase;1128;A2G95_08145;11621..15007;https://www.ncbi.nlm.nih.gov/protein/KYZ70954.1;https://www.ncbi.nlm.nih.gov/nuccore/1015501584
Klebsiella_variicola;Klebsiella;Proteobacteria;Choline_trimethylamine-lyase;1128;cutC;154592..157978;https://www.ncbi.nlm.nih.gov/protein/WP_012542986.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_BQSX01000010.1
Kluyvera_ascorbata;Kluyvera;Proteobacteria;Choline_trimethylamine-lyase;1128;cutC;15393..18779;https://www.ncbi.nlm.nih.gov/protein/WP_035894781.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JMPL01000050.1
Kluyvera_cryocrescens;Kluyvera;Proteobacteria;Choline_trimethylamine-lyase;1128;cutC;116295..119681;https://www.ncbi.nlm.nih.gov/protein/WP_061279925.1;https://www.ncbi.nlm.nih.gov/nuccore/1001734324
Kluyvera_intermedia;Kluyvera;Proteobacteria;Choline_trimethylamine-lyase;1128;cutC;23609..26995;https://www.ncbi.nlm.nih.gov/protein/WP_062778390.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_BCYS01000030.1
Lacrimispora_amygdalina;Lacrimispora;Firmicutes;Choline_trimethylamine-lyase;855;cutC;21430..23997;https://www.ncbi.nlm.nih.gov/protein/WP_330400780.1;https://www.ncbi.nlm.nih.gov/nuccore/1254072765
Lacrimispora_xylanolytica;Lacrimispora;Firmicutes;Choline_trimethylamine-lyase;848;cutC;351816..354362;https://www.ncbi.nlm.nih.gov/protein/WAJ24266.1;https://www.ncbi.nlm.nih.gov/nuccore/2392079227
Lacticaseibacillus_baoqingensis;Lacticaseibacillus;Firmicutes;Choline_trimethylamine-lyase;848;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/1538847953;NA
Lactiplantibacillus_plantarum;Lactiplantibacillus;Firmicutes;Choline_trimethylamine-lyase;812;cutC;328711..331149;https://www.ncbi.nlm.nih.gov/protein/QHM29756.1;https://www.ncbi.nlm.nih.gov/nuccore/1799506451
Lactococcus_lactis;Lactococcus;Firmicutes;Choline_trimethylamine-lyase;848;cutC;413932..416478;https://www.ncbi.nlm.nih.gov/protein/WOF40798.1;https://www.ncbi.nlm.nih.gov/nuccore/2594495216
Loigolactobacillus_zhaoyuanensis;Loigolactobacillus;Firmicutes;Choline_trimethylamine-lyase;852;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/1538629369;NA
Mailhella_massiliensis;Mailhella;Thermodesulfobacteriota;Choline_trimethylamine-lyase;852;cutC;6056..8614;https://www.ncbi.nlm.nih.gov/protein/WP_077072052.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAJXIK010000010.1
Maridesulfovibrio_hydrothermalis;Maridesulfovibrio;Thermodesulfobacteriota;Choline_trimethylamine-lyase;845;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/505149132;NA
Maridesulfovibrio_salexigens;Maridesulfovibrio;Thermodesulfobacteriota;Choline_trimethylamine-lyase;848;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/506330635;NA
Maridesulfovibrio_zosterae;Maridesulfovibrio;Thermodesulfobacteriota;Choline_trimethylamine-lyase;845;cutC;NA;https://www.ncbi.nlm.nih.gov/protein/654134862;NA
Megasphaera_hexanoica;Megasphaera;Firmicutes;Choline_trimethylamine-lyase;854;ACT01_04810;1036489..1039053;https://www.ncbi.nlm.nih.gov/protein/AXB83273.1;https://www.ncbi.nlm.nih.gov/nuccore/1423604416
Mixta_intestinalis;Mixta;Proteobacteria;Choline_trimethylamine-lyase;847;cutC_1;210021..212564;https://www.ncbi.nlm.nih.gov/protein/QHM69926.1;https://www.ncbi.nlm.nih.gov/nuccore/1799544035
Mixta_theicola;Mixta;Proteobacteria;Choline_trimethylamine-lyase;847;cutC_3;2804803..2807346;https://www.ncbi.nlm.nih.gov/protein/QHM76557.1;https://www.ncbi.nlm.nih.gov/nuccore/1799548388
Moellerella_wisconsensis;Moellerella;Proteobacteria;Choline_trimethylamine-lyase;1144;cutC;14884..18318;https://www.ncbi.nlm.nih.gov/protein/WP_047255996.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAWMFK010000040.1
