specie;genus;phylum;protein_name;aa_quantity;gene_name_locus_tag;gene_position;link;gene_genome
Acinetobacter_baumannii;Acinetobacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;BKP51_01305;279341..280855;https://www.ncbi.nlm.nih.gov/protein/OHW29077.1;https://www.ncbi.nlm.nih.gov/nuccore/1092655847
Acinetobacter_baylyi;Acinetobacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;BSL88_07745;253451..254965;https://www.ncbi.nlm.nih.gov/protein/KAF2371119.1;https://www.ncbi.nlm.nih.gov/nuccore/1808818716
Acinetobacter_bereziniae;Acinetobacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;506;BSR55_01440;315431..316951;https://www.ncbi.nlm.nih.gov/protein/ATZ62098.1;https://www.ncbi.nlm.nih.gov/nuccore/CP018259.1
Acinetobacter_haemolyticus;Acinetobacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;AHTJS_01130;239214..240728;https://www.ncbi.nlm.nih.gov/protein/APR69132.1;https://www.ncbi.nlm.nih.gov/nuccore/1126518535
Acinetobacter_johnsonii;Acinetobacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;505;CFH90_01655;337973..339490;https://www.ncbi.nlm.nih.gov/protein/AZN62812.1;https://www.ncbi.nlm.nih.gov/nuccore/1537784774
Acinetobacter_junii;Acinetobacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;BVL33_02585;531310..532824;https://www.ncbi.nlm.nih.gov/protein/APU47486.1;https://www.ncbi.nlm.nih.gov/nuccore/1130057855
Acinetobacter_larvae;Acinetobacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;BFG52_01390;309683..311197;https://www.ncbi.nlm.nih.gov/protein/1051353729;https://www.ncbi.nlm.nih.gov/nuccore/CP016895.1
Acinetobacter_nosocomialis;Acinetobacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;B7L44_02060;414651..416165;https://www.ncbi.nlm.nih.gov/protein/ARG15494.1;https://www.ncbi.nlm.nih.gov/nuccore/1175718818
Acinetobacter_pittii;Acinetobacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;BMU11_02680;585197..586711;https://www.ncbi.nlm.nih.gov/protein/AQV14517.1;https://www.ncbi.nlm.nih.gov/nuccore/1151128970
Acinetobacter_populi;Acinetobacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;CAP51_05560;1196416..1197930;https://www.ncbi.nlm.nih.gov/protein/OUY09067.1;https://www.ncbi.nlm.nih.gov/nuccore/1200942032
Acinetobacter_pseudolwoffii;Acinetobacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;505;CU478_08595;55267..56784;https://www.ncbi.nlm.nih.gov/protein/PJI29495.1;https://www.ncbi.nlm.nih.gov/nuccore/1280131196
Acinetobacter_radioresistens;Acinetobacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;CW313_14265;64041..65555;https://www.ncbi.nlm.nih.gov/protein/PKD80147.1;https://www.ncbi.nlm.nih.gov/nuccore/1304580460
Acinetobacter_seifertii;Acinetobacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;CVD06_07965;2818..4332;https://www.ncbi.nlm.nih.gov/protein/PJF04189.1;https://www.ncbi.nlm.nih.gov/nuccore/1279267126
Acinetobacter_soli;Acinetobacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;BEN76_11895;2500492..2502006;https://www.ncbi.nlm.nih.gov/protein/APV36679.1;https://www.ncbi.nlm.nih.gov/nuccore/1132451867
Acinetobacter_terrae;Acinetobacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;505;B9T23_11710;108819..110336;https://www.ncbi.nlm.nih.gov/protein/OTG75055.1;https://www.ncbi.nlm.nih.gov/nuccore/1191985779
Agrobacterium_fabrum;Agrobacterium;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;498;DI595_11770;6741..8237;https://www.ncbi.nlm.nih.gov/protein/1404919137;https://www.ncbi.nlm.nih.gov/nuccore/QFOL01000123.1
Agrobacterium_pusense;Agrobacterium;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;498;BTE56_10320;322683..324179;https://www.ncbi.nlm.nih.gov/protein/1150500755;https://www.ncbi.nlm.nih.gov/nuccore/MRDJ01000011.1
Agrobacterium_radiobacter;Agrobacterium;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;498;BS628_09380;339853..341349;https://www.ncbi.nlm.nih.gov/protein/1150518484;https://www.ncbi.nlm.nih.gov/nuccore/MRDG01000006.1
Agrobacterium_salinitolerans;Agrobacterium;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;498;BS627_17420;69599..71095;https://www.ncbi.nlm.nih.gov/protein/1150498550;https://www.ncbi.nlm.nih.gov/nuccore/MRDH01000025.1
Agrobacterium_tumefaciens;Agrobacterium;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;498;BV900_04935;321692..323188;https://www.ncbi.nlm.nih.gov/protein/OMP72661.1;https://www.ncbi.nlm.nih.gov/nuccore/1137566399
Alcaligenes_faecalis;Alcaligenes;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;507;BVZ28_16735;52355..53878;https://www.ncbi.nlm.nih.gov/protein/OSZ31989.1;https://www.ncbi.nlm.nih.gov/nuccore/1190305674
Allorhizobium_ampelinum;Allorhizobium;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;496;B7W85_01795;369882..371372;https://www.ncbi.nlm.nih.gov/protein/1202117225;https://www.ncbi.nlm.nih.gov/nuccore/NBZE01000001.1
Aneurinibacillus_thermoaerophilus;Aneurinibacillus;Firmicutes;propionyl-CoA:succinate_CoA_transferase ;430;K3F53_09715;1861226..1862518;https://www.ncbi.nlm.nih.gov/protein/2080891520;https://www.ncbi.nlm.nih.gov/nuccore/CP080764.1
Arthrobacter_glacialis;Arthrobacter;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;503;CVS28_04180;116353..117864;https://www.ncbi.nlm.nih.gov/protein/POH60150.1;https://www.ncbi.nlm.nih.gov/nuccore/1336878760
Arthrobacter_stackebrandtii;Arthrobacter;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;503;CVV67_16415;358..1869;https://www.ncbi.nlm.nih.gov/protein/PYG99140.1;https://www.ncbi.nlm.nih.gov/nuccore/1399582271
Azospirillum_argentinense;Azospirillum;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;497;C1S70_22145;88187..89680;https://www.ncbi.nlm.nih.gov/protein/1333325632;https://www.ncbi.nlm.nih.gov/nuccore/POWG01000026.1
Azospirillum_palustre;Azospirillum;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;502;CRT60_09640;768964..770472;https://www.ncbi.nlm.nih.gov/protein/1264228433;https://www.ncbi.nlm.nih.gov/nuccore/PDKW01000039.1
Azospirillum_thermophilum;Azospirillum;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;502;DEW08_02355;522037..523545;https://www.ncbi.nlm.nih.gov/protein/1390052165;https://www.ncbi.nlm.nih.gov/nuccore/CP029352.1
Bacillus_salipaludis;Bacillus;Firmicutes;propionyl-CoA:succinate_CoA_transferase ;432;E2K98_24585;86813..88111;https://www.ncbi.nlm.nih.gov/protein/1595012097;https://www.ncbi.nlm.nih.gov/nuccore/SMYO01000016.1
Bhargavaea_beijingensis;Bhargavaea;Firmicutes;propionyl-CoA:succinate_CoA_transferase ;423;EJA12_13920;50177..51448;https://www.ncbi.nlm.nih.gov/protein/1534785543;https://www.ncbi.nlm.nih.gov/nuccore/RWGW01000027.1
Bordetella_avium;Bordetella;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;C0J09_12520;2715539..2717053;https://www.ncbi.nlm.nih.gov/protein/AZY49868.1;https://www.ncbi.nlm.nih.gov/nuccore/1551819380
Bordetella_bronchiseptica;Bordetella;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;505;AL472_10780;2278173..2279690;https://www.ncbi.nlm.nih.gov/protein/AMG88216.1;https://www.ncbi.nlm.nih.gov/nuccore/1336420637
Bordetella_hinzii;Bordetella;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;505;CS347_13585;2870658..2872175;https://www.ncbi.nlm.nih.gov/protein/AZW17725.1;https://www.ncbi.nlm.nih.gov/nuccore/1551576573
Bordetella_holmesii;Bordetella;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;505;BTL46_15470;3118608..3120125;https://www.ncbi.nlm.nih.gov/protein/AUL20710.1;https://www.ncbi.nlm.nih.gov/nuccore/1320719545
Bordetella_parapertussis;Bordetella;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;505;AL462_002255;471294..472811;https://www.ncbi.nlm.nih.gov/protein/PNM44251.1;https://www.ncbi.nlm.nih.gov/nuccore/1332246692
Bordetella_pertussis;Bordetella;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;505;AL474_04445;917977..919494;https://www.ncbi.nlm.nih.gov/protein/AMG21789.1;https://www.ncbi.nlm.nih.gov/nuccore/1336407641
Brevibacterium_aurantiacum;Brevibacterium;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;501;CIK79_15200;3350427..3351932;https://www.ncbi.nlm.nih.gov/protein/PCC19511.1;https://www.ncbi.nlm.nih.gov/nuccore/1245617908
Brevundimonas_diminuta;Brevundimonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;502;CD943_01530;298943..300451;https://www.ncbi.nlm.nih.gov/protein/ASD25684.1;https://www.ncbi.nlm.nih.gov/nuccore/1209540702
Brucella_abortus;Brucella;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;496;CJP69_05585;1077682..1079172;https://www.ncbi.nlm.nih.gov/protein/ASU71718.1;https://www.ncbi.nlm.nih.gov/nuccore/1234785090
Brucella_melitensis;Brucella;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;496;ADS42_010025;1926013..1927503;https://www.ncbi.nlm.nih.gov/protein/AQQ57328.1;https://www.ncbi.nlm.nih.gov/nuccore/1147508297
Brucella_oryzae;Brucella;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;496;C3731_13950;44640..46130;https://www.ncbi.nlm.nih.gov/protein/1349619183;https://www.ncbi.nlm.nih.gov/nuccore/PTRC01000024.1
Brucella_pituitosa;Brucella;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;496;CWE02_17800;1424199..1425689;https://www.ncbi.nlm.nih.gov/protein/1285209093;https://www.ncbi.nlm.nih.gov/nuccore/PHRE01000004.1
Brucella_pseudogrignonensis;Brucella;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;496;CQ059_05565;1134301..1135791;https://www.ncbi.nlm.nih.gov/protein/PQZ43397.1;https://www.ncbi.nlm.nih.gov/nuccore/1355092278
Burkholderia_aenigmatica;Burkholderia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;CFB84_30385;66812..68326;https://www.ncbi.nlm.nih.gov/protein/1218781916;https://www.ncbi.nlm.nih.gov/nuccore/NKFA01000017.1
Burkholderia_catarinensis;Burkholderia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;BFF94_005500;24444..25958;https://www.ncbi.nlm.nih.gov/protein/2070995155;https://www.ncbi.nlm.nih.gov/nuccore/MDEQ02000003.1
Burkholderia_cenocepacia;Burkholderia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;A8F33_30610;1311438..1312952;https://www.ncbi.nlm.nih.gov/protein/ONI96598.1;https://www.ncbi.nlm.nih.gov/nuccore/1140401104
Burkholderia_contaminans;Burkholderia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;BED46_007950;1838291..1839805;https://www.ncbi.nlm.nih.gov/protein/OMI82805.1;https://www.ncbi.nlm.nih.gov/nuccore/1134725277
Burkholderia_gladioli;Burkholderia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;CRM94_11335;2776712..2778226;https://www.ncbi.nlm.nih.gov/protein/PEH42699.1;https://www.ncbi.nlm.nih.gov/nuccore/1258302599
Burkholderia_glumae;Burkholderia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;CEQ24_010810;2567989..2569503;https://www.ncbi.nlm.nih.gov/protein/PNL06286.1;https://www.ncbi.nlm.nih.gov/nuccore/1332107071
Burkholderia_multivorans;Burkholderia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;CA831_04260;4708..6222;https://www.ncbi.nlm.nih.gov/protein/OXH92037.1;https://www.ncbi.nlm.nih.gov/nuccore/1218587444
Burkholderia_pseudomallei;Burkholderia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;BK015_24415;1572176..1573690;https://www.ncbi.nlm.nih.gov/protein/APD38307.1;https://www.ncbi.nlm.nih.gov/nuccore/1104538038
Burkholderia_pyrrocinia;Burkholderia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;CUJ89_25680;1807784..1809298;https://www.ncbi.nlm.nih.gov/protein/1431894236;https://www.ncbi.nlm.nih.gov/nuccore/CP024903.1
Burkholderia_territorii;Burkholderia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;BZY94_27405;88528..90042;https://www.ncbi.nlm.nih.gov/protein/1194962319;https://www.ncbi.nlm.nih.gov/nuccore/MUZF01000093.1
Burkholderia_thailandensis;Burkholderia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;CO709_07675;1713918..1715432;https://www.ncbi.nlm.nih.gov/protein/ATF33218.1;https://www.ncbi.nlm.nih.gov/nuccore/1247180336
Burkholderia_ubonensis;Burkholderia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;BW685_14340;5455..6969;https://www.ncbi.nlm.nih.gov/protein/OMG72661.1;https://www.ncbi.nlm.nih.gov/nuccore/1133601859
Campylobacter_hyointestinalis;Campylobacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;509;CDQ68_08620;8460..9989;https://www.ncbi.nlm.nih.gov/protein/PPB51183.1;https://www.ncbi.nlm.nih.gov/nuccore/1343265296
Caulobacter_radicis;Caulobacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;DDF65_19520;40925..42439;https://www.ncbi.nlm.nih.gov/protein/PVM73815.1;https://www.ncbi.nlm.nih.gov/nuccore/1385645940
Caulobacter_vibrioides;Caulobacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;514;CVUC_09450;248669..250213;https://www.ncbi.nlm.nih.gov/protein/PLR12441.1;https://www.ncbi.nlm.nih.gov/nuccore/1320551413
Celeribacter_baekdonensis;Celeribacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;488;DA792_03300;10611..12077;https://www.ncbi.nlm.nih.gov/protein/AVW93286.1;https://www.ncbi.nlm.nih.gov/nuccore/1375966675
Cereibacter_changlensis;Cereibacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;500;C5F48_03185;35360..36862;https://www.ncbi.nlm.nih.gov/protein/1374525975;https://www.ncbi.nlm.nih.gov/nuccore/PZKG01000008.1
Cereibacter_johrii;Cereibacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;499;DDV93_15145;456280..457779;https://www.ncbi.nlm.nih.gov/protein/1418826129;https://www.ncbi.nlm.nih.gov/nuccore/QMCC01000008.1
Chryseobacterium_culicis;Chryseobacterium;Bacteroidetes;propionyl-CoA:succinate_CoA_transferase ;503;CQ022_21200;69108..70619;https://www.ncbi.nlm.nih.gov/protein/PRB80722.1;https://www.ncbi.nlm.nih.gov/nuccore/1355333361
Chryseomicrobium_excrementi;Chryseomicrobium;Firmicutes;propionyl-CoA:succinate_CoA_transferase ;423;CQS04_11310;55888..57159;https://www.ncbi.nlm.nih.gov/protein/1280427356;https://www.ncbi.nlm.nih.gov/nuccore/PCGR01000004.1
Comamonas_kerstersii;Comamonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;BMF38_14810;99082..100596;https://www.ncbi.nlm.nih.gov/protein/OOH84599.1;https://www.ncbi.nlm.nih.gov/nuccore/1147983779
Comamonas_terrigena;Comamonas;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;CRM82_03095;715752..717266;https://www.ncbi.nlm.nih.gov/protein/PEH87724.1;https://www.ncbi.nlm.nih.gov/nuccore/1258350613
Commensalibacter_melissae;Commensalibacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;503;DK869_02640;587455..588966;https://www.ncbi.nlm.nih.gov/protein/1398279551;https://www.ncbi.nlm.nih.gov/nuccore/QGLT01000001.1
Corynebacterium_amycolatum;Corynebacterium;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;504;BXT90_01715;3803..5317;https://www.ncbi.nlm.nih.gov/protein/OMQ10618.1;https://www.ncbi.nlm.nih.gov/nuccore/1137678112
Corynebacterium_aurimucosum;Corynebacterium;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;500;CYJ44_05830;5818..7320;https://www.ncbi.nlm.nih.gov/protein/PKZ24963.1;https://www.ncbi.nlm.nih.gov/nuccore/1317531349
Corynebacterium_bovis;Corynebacterium;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;505;CXF38_00920;7955..9472;https://www.ncbi.nlm.nih.gov/protein/RRO82415.1;https://www.ncbi.nlm.nih.gov/nuccore/1532205049
Corynebacterium_coyleae;Corynebacterium;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;502;CYJ45_08870;148386..149894;https://www.ncbi.nlm.nih.gov/protein/PLA27553.1;https://www.ncbi.nlm.nih.gov/nuccore/1317636057
Corynebacterium_diphtheriae;Corynebacterium;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;504;BKD83_11010;3203..4717;https://www.ncbi.nlm.nih.gov/protein/OFI50751.1;https://www.ncbi.nlm.nih.gov/nuccore/1079510594
Corynebacterium_freneyi;Corynebacterium;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;447;I6L56_06645;1512023..1513366;https://www.ncbi.nlm.nih.gov/protein/QXA51827.1;https://www.ncbi.nlm.nih.gov/nuccore/2058430872
Corynebacterium_glutamicum;Corynebacterium;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;502;AUP70_14800;13746..15254;https://www.ncbi.nlm.nih.gov/protein/OKX76161.1;https://www.ncbi.nlm.nih.gov/nuccore/1123334844
Corynebacterium_hadale;Corynebacterium;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;500;CIG21_09925;5322..6824;https://www.ncbi.nlm.nih.gov/protein/PAJ68813.1;https://www.ncbi.nlm.nih.gov/nuccore/1237874229
Corynebacterium_heidelbergense;Corynebacterium;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;502;DLJ54_01735;7457..8965;https://www.ncbi.nlm.nih.gov/protein/RAV32774.1;https://www.ncbi.nlm.nih.gov/nuccore/1417804215
Corynebacterium_kroppenstedtii;Corynebacterium;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;504;CJ202_04560;451..1965;https://www.ncbi.nlm.nih.gov/protein/PMC66553.1;https://www.ncbi.nlm.nih.gov/nuccore/1325477306
Corynebacterium_pseudotuberculosis;Corynebacterium;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;501;ATN04_10585;1900027..1901532;https://www.ncbi.nlm.nih.gov/protein/AMN74723.1;https://www.ncbi.nlm.nih.gov/nuccore/1243800623
Corynebacterium_striatum;Corynebacterium;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;500;CBE89_03170;658378..659880;https://www.ncbi.nlm.nih.gov/protein/ART20612.1;https://www.ncbi.nlm.nih.gov/nuccore/1196634470
Corynebacterium_ulcerans;Corynebacterium;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;501;BRL53_08695;14068..15573;https://www.ncbi.nlm.nih.gov/protein/PLV98704.1;https://www.ncbi.nlm.nih.gov/nuccore/1321508844
Corynebacterium_urealyticum;Corynebacterium;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;501;DI609_00060;5178..6683;https://www.ncbi.nlm.nih.gov/protein/PZP03961.1;https://www.ncbi.nlm.nih.gov/nuccore/1404867584
Corynebacterium_xerosis;Corynebacterium;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;503;CJ204_02435;93129..94640;https://www.ncbi.nlm.nih.gov/protein/PMC63106.1;https://www.ncbi.nlm.nih.gov/nuccore/1325473720
Cupriavidus_lacunae;Cupriavidus;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;502;DN412_07030;176897..178405;https://www.ncbi.nlm.nih.gov/protein/1440801381;https://www.ncbi.nlm.nih.gov/nuccore/QKWJ01000005.1
Cupriavidus_malaysiensis;Cupriavidus;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;512;BKK80_13220;2990636..2992174;https://www.ncbi.nlm.nih.gov/protein/1092248332;https://www.ncbi.nlm.nih.gov/nuccore/CP017754.1
Cupriavidus_metallidurans;Cupriavidus;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;510;C3Z06_10765;2257456..2258988;https://www.ncbi.nlm.nih.gov/protein/1341758898;https://www.ncbi.nlm.nih.gov/nuccore/CP026544.1
Cupriavidus_necator;Cupriavidus;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;502;BJN34_06925;1506093..1507601;https://www.ncbi.nlm.nih.gov/protein/1151209423;https://www.ncbi.nlm.nih.gov/nuccore/CP017757.2
Cupriavidus_pauculus;Cupriavidus;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;508;CYJ10_14510;47246..48772;https://www.ncbi.nlm.nih.gov/protein/1320432271;https://www.ncbi.nlm.nih.gov/nuccore/PJRP01000006.1
Cupriavidus_pinatubonensis;Cupriavidus;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;505;C2U69_14220;61997..63514;https://www.ncbi.nlm.nih.gov/protein/1693133248;https://www.ncbi.nlm.nih.gov/nuccore/PPPS01000058.1
Cutibacterium_acnes;Cutibacterium;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;504;APS59_11135;73364..74878;https://www.ncbi.nlm.nih.gov/protein/PEN27711.1;https://www.ncbi.nlm.nih.gov/nuccore/1259014831
Cutibacterium_avidum;Cutibacterium;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;504;B6N40_07740;119989..121503;https://www.ncbi.nlm.nih.gov/protein/PGX61583.1;https://www.ncbi.nlm.nih.gov/nuccore/1265856796
Delftia_acidovorans;Delftia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;504;CHL79_10205;2304357..2305871;https://www.ncbi.nlm.nih.gov/protein/ATH12762.1;https://www.ncbi.nlm.nih.gov/nuccore/1249984824
Dermatobacter_hominis;Dermatobacter;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;425;LH044_20565;4403965..4405242;https://www.ncbi.nlm.nih.gov/protein/UDY35705.1;https://www.ncbi.nlm.nih.gov/nuccore/2126986715
Dietzia_maris;Dietzia;Actinobacteria;propionyl-CoA:succinate_CoA_transferase ;430;DEQ16_10200;29572..30864;https://www.ncbi.nlm.nih.gov/protein/PWD95556.1;https://www.ncbi.nlm.nih.gov/nuccore/1389068666
Ensifer_adhaerens;Ensifer;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;503;BTE77_13845;120184..121695;https://www.ncbi.nlm.nih.gov/protein/1121036715;https://www.ncbi.nlm.nih.gov/nuccore/MRVD01000010.1
Escherichia_coli;Escherichia;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;492;A8M31_22750;140994..142472;https://www.ncbi.nlm.nih.gov/protein/OMG94429.1;https://www.ncbi.nlm.nih.gov/nuccore/1133623692
Fuscovulum_blasticum;Fuscovulum;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;493;B6K69_08630;1766074..1767555;https://www.ncbi.nlm.nih.gov/protein/AWD21735.1;https://www.ncbi.nlm.nih.gov/nuccore/1382845068
Haematobacter_massiliensis;Haematobacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;498;CDV50_02445;46250..47746;https://www.ncbi.nlm.nih.gov/protein/OWJ73510.1;https://www.ncbi.nlm.nih.gov/nuccore/NIPU01000008.1
Haematobacter_missouriensis;Haematobacter;Proteobacteria;propionyl-CoA:succinate_CoA_transferase ;498;CDV53_19415;6084..7580;https://www.ncbi.nlm.nih.gov/protein/OWJ71078.1;https://www.ncbi.nlm.nih.gov/nuccore/1207775013
