specie;genus;phylum;protein_name;aa_quantity;gene_name_locus_tag;gene_position;link;gene_genome
Clostridium_argentinense;Clostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;441;grdI;67882..69207;https://www.ncbi.nlm.nih.gov/protein/KIE46006.1;https://www.ncbi.nlm.nih.gov/nuccore/745736135
Clostridium_botulinum;Clostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;348;grdH;272791..273837;https://www.ncbi.nlm.nih.gov/protein/AJD30798.1;https://www.ncbi.nlm.nih.gov/nuccore/745827960
Clostridium_botulinum;Clostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;442;grdI;271446..272774;https://www.ncbi.nlm.nih.gov/protein/AJD31930.1;https://www.ncbi.nlm.nih.gov/nuccore/745827960
Clostridium_cadaveris;Clostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;436;grdH;66610..67920;https://www.ncbi.nlm.nih.gov/protein/2679932278;https://www.ncbi.nlm.nih.gov/nuccore/BAAACD010000011.1
Clostridium_cadaveris;Clostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;NA;NA;NA;NA;NA
Clostridium_coskatii;Clostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;348;grdH_3;14891..15937;https://www.ncbi.nlm.nih.gov/protein/OAA87962.1;https://www.ncbi.nlm.nih.gov/nuccore/1025700791
Clostridium_coskatii;Clostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;441;grdI_2;13551..14876;https://www.ncbi.nlm.nih.gov/protein/OAA87961.1;https://www.ncbi.nlm.nih.gov/nuccore/1025700791
Clostridium_formicaceticum;Clostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;439;grdH;981021..982340;https://www.ncbi.nlm.nih.gov/protein/ARE86543.1;https://www.ncbi.nlm.nih.gov/nuccore/1173748171
Clostridium_formicaceticum;Clostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;441;grdI;979682..981007;https://www.ncbi.nlm.nih.gov/protein/ARE86542.1;https://www.ncbi.nlm.nih.gov/nuccore/1173748171
Clostridium_ljungdahlii;Clostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;348;grdH_2;112634..113680;https://www.ncbi.nlm.nih.gov/protein/OAA91667.1;https://www.ncbi.nlm.nih.gov/nuccore/1025704427
Clostridium_ljungdahlii;Clostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;441;grdI;113695..115020;https://www.ncbi.nlm.nih.gov/protein/OAA91668.1;https://www.ncbi.nlm.nih.gov/nuccore/1025704427
Clostridium_oceanicum;Clostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;437;grdH_2;5492..6805;https://www.ncbi.nlm.nih.gov/protein/GAA0739860.1;https://www.ncbi.nlm.nih.gov/nuccore/2680991153
Clostridium_oceanicum;Clostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;NA;NA;NA;NA;NA
Clostridium_sporogenes;Clostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;437;grdH;1124743..1126056;https://www.ncbi.nlm.nih.gov/protein/KCZ69510.1;https://www.ncbi.nlm.nih.gov/nuccore/630823831
Clostridium_sporogenes;Clostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;442;grdI;1123399..1124727;https://www.ncbi.nlm.nih.gov/protein/KCZ69509.1;https://www.ncbi.nlm.nih.gov/nuccore/630823831
Clostridium_subterminale;Clostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;436;grdH;410683..411993;https://www.ncbi.nlm.nih.gov/protein/2680687490;https://www.ncbi.nlm.nih.gov/nuccore/BAAACI010000007.1
Clostridium_subterminale;Clostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;NA;NA;NA;NA;NA
Clostridium_tepidiprofundi;Clostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;437;grdH_1;18557..19870;https://www.ncbi.nlm.nih.gov/protein/KYH33990.1;https://www.ncbi.nlm.nih.gov/nuccore/1007491649
Clostridium_tepidiprofundi;Clostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;441;grdI;17202..18527;https://www.ncbi.nlm.nih.gov/protein/KYH33989.1;https://www.ncbi.nlm.nih.gov/nuccore/1007491649
Clostridium_ultunense;Clostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;NA;NA;NA;NA;NA
Clostridium_ultunense;Clostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;441;grdI;8300..9625;https://www.ncbi.nlm.nih.gov/protein/CCQ98727.1;https://www.ncbi.nlm.nih.gov/nuccore/CARA01000279.1
Collibacillus_ludicampi;Collibacillus;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;437;grdH;2167275..2168588;https://www.ncbi.nlm.nih.gov/protein/2232464515;https://www.ncbi.nlm.nih.gov/nuccore/BOQE01000001.1
Collibacillus_ludicampi;Collibacillus;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;NA;NA;NA;NA;NA
Dorea_formicigenerans;Dorea;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;347;grdH_2;86192..87235;https://www.ncbi.nlm.nih.gov/protein/VUX23993.1;https://www.ncbi.nlm.nih.gov/nuccore/1704574164
Dorea_formicigenerans;Dorea;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;441;grdI;87250..88575;https://www.ncbi.nlm.nih.gov/protein/VUX23996.1;https://www.ncbi.nlm.nih.gov/nuccore/1704574164
Enterocloster_bolteae;Enterocloster;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;350;HMPREF9472_03073;156426..157478;https://www.ncbi.nlm.nih.gov/protein/KMW17612.1;https://www.ncbi.nlm.nih.gov/nuccore/ADLI01000025.1
Enterocloster_bolteae;Enterocloster;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;441;HMPREF9472_03072;155075..156400;https://www.ncbi.nlm.nih.gov/protein/KMW17611.1;https://www.ncbi.nlm.nih.gov/nuccore/ADLI01000025.1
Enterocloster_clostridioformis;Enterocloster;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;350;BN486_00641;3547..4599;https://www.ncbi.nlm.nih.gov/protein/CDB64376.1;https://www.ncbi.nlm.nih.gov/nuccore/FR885893.1
Enterocloster_clostridioformis;Enterocloster;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;441;BN486_00642;4626..5951;https://www.ncbi.nlm.nih.gov/protein/CDB64377.1;https://www.ncbi.nlm.nih.gov/nuccore/FR885893.1
Enterococcus_avium;Enterococcus;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;65;grdH_1;459901..460098;https://www.ncbi.nlm.nih.gov/protein/STP57851.1;https://www.ncbi.nlm.nih.gov/nuccore/1438092734
Enterococcus_avium;Enterococcus;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;441;RU95_GL003236;119..1444;https://www.ncbi.nlm.nih.gov/protein/OJG17045.1;https://www.ncbi.nlm.nih.gov/nuccore/1105280259
Enterococcus_florum;Enterococcus;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;439;grdH;117436..118755;https://www.ncbi.nlm.nih.gov/protein/1574438235;https://www.ncbi.nlm.nih.gov/nuccore/BJCC01000001.1
Enterococcus_florum;Enterococcus;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;NA;NA;NA;NA;NA
Enterococcus_gilvus;Enterococcus;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;NA;NA;NA;NA;NA
Enterococcus_gilvus;Enterococcus;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;441;RV02_GL002670;108305..109630;https://www.ncbi.nlm.nih.gov/protein/OJG43467.1;https://www.ncbi.nlm.nih.gov/nuccore/1105307678
Enterococcus_malodoratus;Enterococcus;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;65;grdH_2;118901..119098;https://www.ncbi.nlm.nih.gov/protein/SPW90586.1;https://www.ncbi.nlm.nih.gov/nuccore/1411489782
Enterococcus_malodoratus;Enterococcus;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;441;RV07_GL002107;24771..26096;https://www.ncbi.nlm.nih.gov/protein/OJG60938.1;https://www.ncbi.nlm.nih.gov/nuccore/1105326251
Enterococcus_raffinosus;Enterococcus;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;439;grdH;105736..107055;https://www.ncbi.nlm.nih.gov/protein/2591269147;https://www.ncbi.nlm.nih.gov/nuccore/BTSP01000003.1
Enterococcus_raffinosus;Enterococcus;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;NA;NA;NA;NA;NA
Gottschalkia_purinilytica;Gottschalkia;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;438;grdH;2671..3987;https://www.ncbi.nlm.nih.gov/protein/KNF07000.1;https://www.ncbi.nlm.nih.gov/nuccore/909776815
Gottschalkia_purinilytica;Gottschalkia;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;441;grdI;4001..5326;https://www.ncbi.nlm.nih.gov/protein/KNF07001.1;https://www.ncbi.nlm.nih.gov/nuccore/909776815
Granulicatella_adiacens;Granulicatella;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;167;grdH;22167..22670;https://www.ncbi.nlm.nih.gov/protein/1985713507;https://www.ncbi.nlm.nih.gov/nuccore/CABFLJ010000002.1
Granulicatella_adiacens;Granulicatella;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;NA;NA;NA;NA;NA
Hathewaya_limosa;Hathewaya;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;436;grdH;26357..27667;https://www.ncbi.nlm.nih.gov/protein/2679693801;https://www.ncbi.nlm.nih.gov/nuccore/BAAACJ010000024.1
Hathewaya_limosa;Hathewaya;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;NA;NA;NA;NA;NA
Johnsonella_ignava;Johnsonella;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;347;HMPREF9333_01063;234318..235361;https://www.ncbi.nlm.nih.gov/protein/EHI55716.1;https://www.ncbi.nlm.nih.gov/nuccore/JH378831.1
Johnsonella_ignava;Johnsonella;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;441;HMPREF9333_01064;235371..236696;https://www.ncbi.nlm.nih.gov/protein/EHI55717.1;https://www.ncbi.nlm.nih.gov/nuccore/JH378831.1
Jonquetella_anthropi;Jonquetella;Synergistota;Betaine_reductase_complex_component_B_sub_beta;345;grdH;103964..105001;https://www.ncbi.nlm.nih.gov/protein/EEX47647.1;https://www.ncbi.nlm.nih.gov/nuccore/GG697148.2
Jonquetella_anthropi;Jonquetella;Synergistota;Betaine_reductase_complex_component_B_sub_alpha;437;grdI;102638..103951;https://www.ncbi.nlm.nih.gov/protein/EEX47646.1;https://www.ncbi.nlm.nih.gov/nuccore/GG697148.2
Lachnospiraceae_bacterium;Lachnospiraceae;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;434;grdH;612773..614077;https://www.ncbi.nlm.nih.gov/protein/BDF36531.1;https://www.ncbi.nlm.nih.gov/nuccore/2188850445
Lachnospiraceae_bacterium;Lachnospiraceae;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;NA;NA;NA;NA;NA
Lachnospiraceae_bacterium;Lachnospiraceae;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;347;HMPREF0490_01852;41744..42787;https://www.ncbi.nlm.nih.gov/protein/EGC74430.1;https://www.ncbi.nlm.nih.gov/nuccore/GL872350.1
Lachnospiraceae_bacterium;Lachnospiraceae;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;441;HMPREF0490_01853;42802..44127;https://www.ncbi.nlm.nih.gov/protein/EGC74431.1;https://www.ncbi.nlm.nih.gov/nuccore/GL872350.1
Lacrimispora_amygdalina;Lacrimispora;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;439;grdH;53581..54900;https://www.ncbi.nlm.nih.gov/protein/2669873874;https://www.ncbi.nlm.nih.gov/nuccore/BRPJ01000042.1
Lacrimispora_amygdalina;Lacrimispora;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;NA;NA;NA;NA;NA
Lacrimispora_xylanolytica;Lacrimispora;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;439;grdH;2046128..2047447;https://www.ncbi.nlm.nih.gov/protein/2710598111;https://www.ncbi.nlm.nih.gov/nuccore/BRPI01000008.1
Lacrimispora_xylanolytica;Lacrimispora;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;NA;NA;NA;NA;NA
Lentibacillus_kapialis;Lentibacillus;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;438;grdH;25639..26955;https://www.ncbi.nlm.nih.gov/protein/1901491053;https://www.ncbi.nlm.nih.gov/nuccore/BMNQ01000007.1
Lentibacillus_kapialis;Lentibacillus;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;NA;NA;NA;NA;NA
Leptotrichia_hongkongensis;Leptotrichia;Fusobacteria;Betaine_reductase_complex_component_B_sub_beta;173;JMUB5056_0762;774931..775452;https://www.ncbi.nlm.nih.gov/protein/1708587904;https://www.ncbi.nlm.nih.gov/nuccore/AP019846.1
Leptotrichia_hongkongensis;Leptotrichia;Fusobacteria;Betaine_reductase_complex_component_B_sub_alpha;NA;NA;NA;NA;NA
Metaclostridioides_mangenotii;Metaclostridioides;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;436;grdH;143601..144911;https://www.ncbi.nlm.nih.gov/protein/2679555966;https://www.ncbi.nlm.nih.gov/nuccore/BAAACS010000017.1
Metaclostridioides_mangenotii;Metaclostridioides;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;NA;NA;NA;NA;NA
Mixta_theicola;Mixta;Proteobacteria;Betaine_reductase_complex_component_B_sub_beta;348;grdH_2;4466714..4467760;https://www.ncbi.nlm.nih.gov/protein/QHM77996.1;https://www.ncbi.nlm.nih.gov/nuccore/1799548388
Mixta_theicola;Mixta;Proteobacteria;Betaine_reductase_complex_component_B_sub_alpha;442;grdI;4467773..4469101;https://www.ncbi.nlm.nih.gov/protein/QHM77997.1;https://www.ncbi.nlm.nih.gov/nuccore/1799548388
Oscillospiraceae_bacterium;Oscillospiraceae;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;438;grdH;565097..566413;https://www.ncbi.nlm.nih.gov/protein/BDF69537.1;https://www.ncbi.nlm.nih.gov/nuccore/2188895606
Oscillospiraceae_bacterium;Oscillospiraceae;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;NA;NA;NA;NA;NA
Oxobacter_pfennigii;Oxobacter;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;426;grdH_1;416725..418005;https://www.ncbi.nlm.nih.gov/protein/KPU44294.1;https://www.ncbi.nlm.nih.gov/nuccore/939117602
Oxobacter_pfennigii;Oxobacter;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;NA;NA;NA;NA;NA
Paraclostridium_bifermentans;Paraclostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;348;grdH;1543432..1544478;https://www.ncbi.nlm.nih.gov/protein/EQK43265.1;https://www.ncbi.nlm.nih.gov/nuccore/531765534
Paraclostridium_bifermentans;Paraclostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;441;grdI;1544496..1545821;https://www.ncbi.nlm.nih.gov/protein/EQK43266.1;https://www.ncbi.nlm.nih.gov/nuccore/531765534
Paraclostridium_sordellii;Paraclostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;348;grdH;11273..12319;https://www.ncbi.nlm.nih.gov/protein/EPZ59508.1;https://www.ncbi.nlm.nih.gov/nuccore/529075457
Paraclostridium_sordellii;Paraclostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;441;grdI;12336..13661;https://www.ncbi.nlm.nih.gov/protein/EPZ59509.1;https://www.ncbi.nlm.nih.gov/nuccore/529075457
Parvimonas_micra;Parvimonas;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;361;grdH_1;1128259..1129344;https://www.ncbi.nlm.nih.gov/protein/VEH97482.1;https://www.ncbi.nlm.nih.gov/nuccore/1540134846
Parvimonas_micra;Parvimonas;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;441;grdI;1126964..1128289;https://www.ncbi.nlm.nih.gov/protein/VEH97480.1;https://www.ncbi.nlm.nih.gov/nuccore/1540134846
Peptoclostridium_acidaminophilum;Peptoclostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;437;grdH;245701..247014;https://www.ncbi.nlm.nih.gov/protein/AHM55594.1;https://www.ncbi.nlm.nih.gov/nuccore/595611723
Peptoclostridium_acidaminophilum;Peptoclostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;442;grdI;244338..245666;https://www.ncbi.nlm.nih.gov/protein/AHM55593.1;https://www.ncbi.nlm.nih.gov/nuccore/595611723
Peptoclostridium_litorale;Peptoclostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;437;grdH;57446..58759;https://www.ncbi.nlm.nih.gov/protein/KDR94733.1;https://www.ncbi.nlm.nih.gov/nuccore/649360731
Peptoclostridium_litorale;Peptoclostridium;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;442;grdI;56087..57415;https://www.ncbi.nlm.nih.gov/protein/KDR94732.1;https://www.ncbi.nlm.nih.gov/nuccore/649360731
Peptostreptococcus_porci;Peptostreptococcus;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;435;grdH;1342199..1343506;https://www.ncbi.nlm.nih.gov/protein/2677427908;https://www.ncbi.nlm.nih.gov/nuccore/AP029254.1
Peptostreptococcus_porci;Peptostreptococcus;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;NA;NA;NA;NA;NA
Peptostreptococcus_russellii;Peptostreptococcus;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;347;grdH_2;692107..693150;https://www.ncbi.nlm.nih.gov/protein/CAK7014130.1;https://www.ncbi.nlm.nih.gov/nuccore/2690949194
Peptostreptococcus_russellii;Peptostreptococcus;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;441;grdI;693166..694491;https://www.ncbi.nlm.nih.gov/protein/CAK7014156.1;https://www.ncbi.nlm.nih.gov/nuccore/2690949194
Pyramidobacter_piscolens;Pyramidobacter;Synergistota;Betaine_reductase_complex_component_B_sub_beta;438;grdH;1370281..1371597;https://www.ncbi.nlm.nih.gov/protein/BDF78484.1;https://www.ncbi.nlm.nih.gov/nuccore/2188906985
Pyramidobacter_piscolens;Pyramidobacter;Synergistota;Betaine_reductase_complex_component_B_sub_alpha;NA;NA;NA;NA;NA
Slackia_heliotrinireducens;Slackia;Actinobacteria;Betaine_reductase_complex_component_B_sub_beta;353;grdH;2701025..2702086;https://www.ncbi.nlm.nih.gov/protein/VEH02964.1;https://www.ncbi.nlm.nih.gov/nuccore/1540039184
Slackia_heliotrinireducens;Slackia;Actinobacteria;Betaine_reductase_complex_component_B_sub_alpha;442;grdI;2702104..2703432;https://www.ncbi.nlm.nih.gov/protein/VEH02966.1;https://www.ncbi.nlm.nih.gov/nuccore/1540039184
Sporomusa_ovata;Sporomusa;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;439;grdH;4773977..4775296;https://www.ncbi.nlm.nih.gov/protein/WWV73237.1;https://www.ncbi.nlm.nih.gov/nuccore/2695684310
Sporomusa_ovata;Sporomusa;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;440;grdI;4775309..4776631;https://www.ncbi.nlm.nih.gov/protein/WWV73238.1;https://www.ncbi.nlm.nih.gov/nuccore/2695684310
Sporomusa_silvacetica;Sporomusa;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;NA;NA;NA;NA;NA
Sporomusa_silvacetica;Sporomusa;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;65;grdI;436538..436735;https://www.ncbi.nlm.nih.gov/protein/1233074802;https://www.ncbi.nlm.nih.gov/nuccore/LSLK01000059.1
Sporomusa_sphaeroides;Sporomusa;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;350;grdH_2;193605..194657;https://www.ncbi.nlm.nih.gov/protein/CVK18067.1;https://www.ncbi.nlm.nih.gov/nuccore/1336498595
Sporomusa_sphaeroides;Sporomusa;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;441;grdI;194670..195995;https://www.ncbi.nlm.nih.gov/protein/CVK18068.1;https://www.ncbi.nlm.nih.gov/nuccore/1336498595
Synergistetes_bacterium;Synergistetes;Synergistetes;Betaine_reductase_complex_component_B_sub_beta;NA;NA;NA;NA;NA
Synergistetes_bacterium;Synergistetes;Synergistetes;Betaine_reductase_complex_component_B_sub_alpha;435;grdI;141..1448;https://www.ncbi.nlm.nih.gov/protein/1167069150;https://www.ncbi.nlm.nih.gov/nuccore/MVZK01000277.1
Tepidibacter_aestuarii;Tepidibacter;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;347;T8CH_3304;3341252..3342295;https://www.ncbi.nlm.nih.gov/protein/CAH2215164.1;https://www.ncbi.nlm.nih.gov/nuccore/2231814819
Tepidibacter_aestuarii;Tepidibacter;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;441;grdI;3342310..3343635;https://www.ncbi.nlm.nih.gov/protein/CAH2215165.1;https://www.ncbi.nlm.nih.gov/nuccore/2231814819
Tepidimicrobium_xylanilyticum;Tepidimicrobium;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;438;grdH;163905..165221;https://www.ncbi.nlm.nih.gov/protein/2546113425;https://www.ncbi.nlm.nih.gov/nuccore/BSYN01000001.1
Tepidimicrobium_xylanilyticum;Tepidimicrobium;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;NA;NA;NA;NA;NA
Tissierella_praeacuta;Tissierella;Firmicutes;Betaine_reductase_complex_component_B_sub_beta;347;grdH;24888..25931;https://www.ncbi.nlm.nih.gov/protein/SUO98840.1;https://www.ncbi.nlm.nih.gov/nuccore/1437541269
Tissierella_praeacuta;Tissierella;Firmicutes;Betaine_reductase_complex_component_B_sub_alpha;441;grdI;23551..24876;https://www.ncbi.nlm.nih.gov/protein/SUO98839.1;https://www.ncbi.nlm.nih.gov/nuccore/1437541269
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
