specie;genus;phylum;protein_name;aa_quantity;gene_name_locus_tag;gene_position;link;gene_genome
Citrobacter_portucalensis;Citrobacter;Proteobacteria;Propionate_kinase;402;CSAG_02921;136673..137881;https://www.ncbi.nlm.nih.gov/protein/EEH94567.1;https://www.ncbi.nlm.nih.gov/nuccore/ACDJ02000026.1
Desulfurella_multipotens;Desulfurella;Proteobacteria;Propionate_kinase;452;C0192_03405;255..1613;https://www.ncbi.nlm.nih.gov/protein/PMP67431.1;https://www.ncbi.nlm.nih.gov/nuccore/1327525804
Edwardsiella_piscicida;Edwardsiella;Proteobacteria;Propionate_kinase;402;tdcD;25546..26754;https://www.ncbi.nlm.nih.gov/protein/WP_012847761.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_BAYT01000025.1
Edwardsiella_tarda;Edwardsiella;Proteobacteria;Propionate_kinase;402;tdcD;22530..23738;https://www.ncbi.nlm.nih.gov/protein/WP_005296700.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_BANW01000020.1
Enterobacter_asburiae;Enterobacter;Proteobacteria;Propionate_kinase;402;L402_00761;134439..135647;https://www.ncbi.nlm.nih.gov/protein/ESM38829.1;https://www.ncbi.nlm.nih.gov/nuccore/AYIP01000003.1
Enterobacter_bugandensis;Enterobacter;Proteobacteria;Propionate_kinase;402;tdcD;150698..151906;https://www.ncbi.nlm.nih.gov/protein/WP_028014516.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JASOSD010000010.1
Enterobacter_cloacae;Enterobacter;Proteobacteria;Propionate_kinase;402;tdcD;154593..155801;https://www.ncbi.nlm.nih.gov/protein/WP_013098877.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_MTFV01000001.1
Enterobacter_hormaechei;Enterobacter;Proteobacteria;Propionate_kinase;402;tdcD;23552..24760;https://www.ncbi.nlm.nih.gov/protein/WP_017693940.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAWIVD010000020.1
Enterobacter_kobei;Enterobacter;Proteobacteria;Propionate_kinase;402;P827_00154;162027..163235;https://www.ncbi.nlm.nih.gov/protein/EUL90220.1;https://www.ncbi.nlm.nih.gov/nuccore/JCKW01000001.1
Enterobacter_ludwigii;Enterobacter;Proteobacteria;Propionate_kinase;402;tdcD;4085005..4086213;https://www.ncbi.nlm.nih.gov/protein/AEW75355.1;https://www.ncbi.nlm.nih.gov/nuccore/365747213
Enterobacter_roggenkampii;Enterobacter;Proteobacteria;Propionate_kinase;402;L380_01446;339241..340449;https://www.ncbi.nlm.nih.gov/protein/ESM85460.1;https://www.ncbi.nlm.nih.gov/nuccore/AYJA01000003.1
Escherichia_albertii;Escherichia;Proteobacteria;Propionate_kinase;402;tdcD;238..1446;https://www.ncbi.nlm.nih.gov/protein/WP_002461046.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_BBMY01000001.1
Escherichia_coli;Escherichia;Proteobacteria;Propionate_kinase;402;tdcD;77953..79161;https://www.ncbi.nlm.nih.gov/protein/WP_001001837.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_BLEB01000063.1
Geoalkalibacter_ferrihydriticus;Geoalkalibacter;Thermodesulfobacteriota;Propionate_kinase;421;GFER_00490;98482..99747;https://www.ncbi.nlm.nih.gov/protein/KIH77279.1;https://www.ncbi.nlm.nih.gov/nuccore/748431998
Geoalkalibacter_subterraneus;Geoalkalibacter;Thermodesulfobacteriota;Propionate_kinase;421;GSUB_11680;2511601..2512866;https://www.ncbi.nlm.nih.gov/protein/AJF07089.1;https://www.ncbi.nlm.nih.gov/nuccore/749207097
Geobacter_pickeringii;Geobacter;Thermodesulfobacteriota;Propionate_kinase;406;GPICK_00460;114321..115541;https://www.ncbi.nlm.nih.gov/protein/AJE02050.1;https://www.ncbi.nlm.nih.gov/nuccore/747129828
Geobacter_soli;Geobacter;Thermodesulfobacteriota;Propionate_kinase;403;SE37_14395;3198677..3199888;https://www.ncbi.nlm.nih.gov/protein/KIE43731.1;https://www.ncbi.nlm.nih.gov/nuccore/745694706
Geobacter_sulfurreducens;Geobacter;Thermodesulfobacteriota;Propionate_kinase;421;RW64_04960;1096591..1097856;https://www.ncbi.nlm.nih.gov/protein/AJY68996.1;https://www.ncbi.nlm.nih.gov/nuccore/779731694
Geothermobacter_hydrogeniphilus;Geothermobacter;Thermodesulfobacteriota;Propionate_kinase;421;B5V00_14735;36044..37309;https://www.ncbi.nlm.nih.gov/protein/ORJ55908.1;https://www.ncbi.nlm.nih.gov/nuccore/1180849201
Hafnia_alvei;Hafnia;Proteobacteria;Propionate_kinase;402;tdcD;159533..160741;https://www.ncbi.nlm.nih.gov/protein/WP_025799575.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_SITG01000039.1
Hafnia_paralvei;Hafnia;Proteobacteria;Propionate_kinase;402;RN38_19510;2634..3842;https://www.ncbi.nlm.nih.gov/protein/KHS42746.1;https://www.ncbi.nlm.nih.gov/nuccore/741022408
Klebsiella_aerogenes;Klebsiella;Proteobacteria;Propionate_kinase;402;tdcD;8451..9659;https://www.ncbi.nlm.nih.gov/protein/WP_015366081.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JACDIR010000156.1
Klebsiella_michiganensis;Klebsiella;Proteobacteria;Propionate_kinase;404;KOXM_05191;29080..30294;https://www.ncbi.nlm.nih.gov/protein/EKP28869.1;https://www.ncbi.nlm.nih.gov/nuccore/410374165
Klebsiella_oxytoca;Klebsiella;Proteobacteria;Propionate_kinase;402;tdcD;139842..141050;https://www.ncbi.nlm.nih.gov/protein/SBL09257.1;https://www.ncbi.nlm.nih.gov/nuccore/1030617431
Klebsiella_pneumoniae;Klebsiella;Proteobacteria;Propionate_kinase;402;tdcD;126192..127400;https://www.ncbi.nlm.nih.gov/protein/WP_004145484.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_UJEB01000015.1
Klebsiella_quasipneumoniae;Klebsiella;Proteobacteria;Propionate_kinase;404;KP700603_18282;148550..149764;https://www.ncbi.nlm.nih.gov/protein/EMR17593.1;https://www.ncbi.nlm.nih.gov/nuccore/471240009
Klebsiella_variicola;Klebsiella;Proteobacteria;Propionate_kinase;401;tdcD;2077872..2079077;https://www.ncbi.nlm.nih.gov/protein/ACI10428.1;https://www.ncbi.nlm.nih.gov/nuccore/206564770
Lactobacillus_gasseri;Lactobacillus;Firmicutes;Propionate_kinase;399;CJ221_03990;808316..809515;https://www.ncbi.nlm.nih.gov/protein/PMC33380.1;https://www.ncbi.nlm.nih.gov/nuccore/1325442881
Lactobacillus_iners;Lactobacillus;Firmicutes;Propionate_kinase;399;CJ224_05685;143300..144499;https://www.ncbi.nlm.nih.gov/protein/PMC28787.1;https://www.ncbi.nlm.nih.gov/nuccore/1325438841
Leclercia_adecarboxylata;Leclercia;Proteobacteria;Propionate_kinase;402;tdcD;155007..156215;https://www.ncbi.nlm.nih.gov/protein/WP_032614350.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_BCNP01000010.1
Legionella_pneumophila;Legionella;Proteobacteria;Propionate_kinase;387;tdcD;18695..19858;https://www.ncbi.nlm.nih.gov/protein/CZH18688.1;https://www.ncbi.nlm.nih.gov/nuccore/998789645
Limosilactobacillus_reuteri;Limosilactobacillus;Firmicutes;Propionate_kinase;395;pduW;306175..307362;https://www.ncbi.nlm.nih.gov/protein/CUU11841.1;https://www.ncbi.nlm.nih.gov/nuccore/953264264
Listeria_innocua;Listeria;Firmicutes;Propionate_kinase;397;C1N35_07155;541457..542650;https://www.ncbi.nlm.nih.gov/protein/REA97094.1;https://www.ncbi.nlm.nih.gov/nuccore/1446398920
Listeria_monocytogenes;Listeria;Firmicutes;Propionate_kinase;397;AN945_2050c;549071..550264;https://www.ncbi.nlm.nih.gov/protein/KSZ39086.1;https://www.ncbi.nlm.nih.gov/nuccore/961013262
Marispirochaeta_aestuarii;Marispirochaeta;Spirochaetota;Propionate_kinase;447;B4O97_15305;12518..13861;https://www.ncbi.nlm.nih.gov/protein/ORC32819.1;https://www.ncbi.nlm.nih.gov/nuccore/1177277354
Microbacterium_koreense;Microbacterium;Actinobacteria;Propionate_kinase;402;tdcD;199586..200794;https://www.ncbi.nlm.nih.gov/protein/GAA1890237.1;https://www.ncbi.nlm.nih.gov/nuccore/2683344688
Nocardioides_hankookensis;Nocardioides;Actinobacteria;Propionate_kinase;402;tdcD;6264..7472;https://www.ncbi.nlm.nih.gov/protein/GAA1799692.1;https://www.ncbi.nlm.nih.gov/nuccore/2684501047
Pectobacterium_parmentieri;Pectobacterium;Proteobacteria;Propionate_kinase;403;tdcD;12311..13522;https://www.ncbi.nlm.nih.gov/protein/WP_014701706.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JBBBPJ010000004.1
Peptoniphilus_lacrimalis;Peptoniphilus;Firmicutes;Propionate_kinase;409;CJ214_05060;317361..318590;https://www.ncbi.nlm.nih.gov/protein/PMC45139.1;https://www.ncbi.nlm.nih.gov/nuccore/1325455307
Priestia_megaterium;Priestia;Firmicutes;Propionate_kinase;396;CJ194_11065;110434..111624;https://www.ncbi.nlm.nih.gov/protein/PMD08813.1;https://www.ncbi.nlm.nih.gov/nuccore/1325521127
Pseudomonas_aeruginosa;Pseudomonas;Proteobacteria;Propionate_kinase;394;DQ20_14060;116610..117794;https://www.ncbi.nlm.nih.gov/protein/KDR47967.1;https://www.ncbi.nlm.nih.gov/nuccore/647088450
Pseudomonas_syringae;Pseudomonas;Proteobacteria;Propionate_kinase;406;PAV037_RS06700;133710..134930;https://www.ncbi.nlm.nih.gov/protein/WP_003418217.1;https://www.ncbi.nlm.nih.gov/nuccore/424073158
Pseudomonas_veronii;Pseudomonas;Proteobacteria;Propionate_kinase;401;TU80_06895;156492..157697;https://www.ncbi.nlm.nih.gov/protein/KRP81104.1;https://www.ncbi.nlm.nih.gov/nuccore/949219972
Raoultella_ornithinolytica;Raoultella;Proteobacteria;Propionate_kinase;402;OO18_22685;3985..5193;https://www.ncbi.nlm.nih.gov/protein/KIZ40779.1;https://www.ncbi.nlm.nih.gov/nuccore/763447793
Raoultella_planticola;Raoultella;Proteobacteria;Propionate_kinase;402;DF41_25525;384580..385788;https://www.ncbi.nlm.nih.gov/protein/KAJ96946.1;https://www.ncbi.nlm.nih.gov/nuccore/619496885
Salmonella_enterica;Salmonella;Proteobacteria;Propionate_kinase;402;OI20_12795;102466..103674;https://www.ncbi.nlm.nih.gov/protein/KHK46169.1;https://www.ncbi.nlm.nih.gov/nuccore/733361130
Shigella_boydii;Shigella;Proteobacteria;Propionate_kinase;402;tdcD;356515..357723;https://www.ncbi.nlm.nih.gov/protein/WP_001001842.1;https://www.ncbi.nlm.nih.gov/nuccore/417683277
Shigella_dysenteriae;Shigella;Proteobacteria;Propionate_kinase;402;tdcD;4454..5662;https://www.ncbi.nlm.nih.gov/protein/WP_005018737.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_PUGU01000178.1
Shigella_flexneri;Shigella;Proteobacteria;Propionate_kinase;402;tdcD;4330..5538;https://www.ncbi.nlm.nih.gov/protein/WP_005071107.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAEUXM010000057.1
Shigella_sonnei;Shigella;Proteobacteria;Propionate_kinase;402;AL477_22890;4274936..4276144;https://www.ncbi.nlm.nih.gov/protein/AMG17941.1;https://www.ncbi.nlm.nih.gov/nuccore/1348323427
Streptococcus_intermedius;Streptococcus;Firmicutes;Propionate_kinase;399;C1I61_08095;241489..242688;https://www.ncbi.nlm.nih.gov/protein/PMR63604.1;https://www.ncbi.nlm.nih.gov/nuccore/1328000026
Syntrophotalea_acetylenica;Syntrophotalea;Thermodesulfobacteriota;Propionate_kinase;421;A7E75_08615;1865050..1866315;https://www.ncbi.nlm.nih.gov/protein/APG25069.1;https://www.ncbi.nlm.nih.gov/nuccore/1109390198
Syntrophotalea_acetylenivorans;Syntrophotalea;Thermodesulfobacteriota;Propionate_kinase;420;A7E78_13210;2917188..2918450;https://www.ncbi.nlm.nih.gov/protein/APG28706.1;https://www.ncbi.nlm.nih.gov/nuccore/1109393802
Treponema_pallidum;Treponema;Spirochaetota;Propionate_kinase;448;SD24_02325;506540..507886;https://www.ncbi.nlm.nih.gov/protein/ANI43399.1;https://www.ncbi.nlm.nih.gov/nuccore/1034249983
Vibrio_parahaemolyticus;Vibrio;Proteobacteria;Propionate_kinase;402;XU19_15375;132505..133713;https://www.ncbi.nlm.nih.gov/protein/KKF68763.1;https://www.ncbi.nlm.nih.gov/nuccore/814553476
Yersinia_enterocolitica;Yersinia;Proteobacteria;Propionate_kinase;406;tdcD;155723..156943;https://www.ncbi.nlm.nih.gov/protein/WP_005156522.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAQIRR010000001.1
Yersinia_frederiksenii;Yersinia;Proteobacteria;Propionate_kinase;412;pduW;618376..619614;https://www.ncbi.nlm.nih.gov/protein/CFQ42671.1;https://www.ncbi.nlm.nih.gov/nuccore/802315351
Yersinia_intermedia;Yersinia;Proteobacteria;Propionate_kinase;406;tdcD;51369..52589;https://www.ncbi.nlm.nih.gov/protein/WP_032906811.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_AALF02000014.1
Yersinia_kristensenii;Yersinia;Proteobacteria;Propionate_kinase;406;tdcD;24456..25676;https://www.ncbi.nlm.nih.gov/protein/WP_004391029.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JACCJW010000032.1
Yersinia_ruckeri;Yersinia;Proteobacteria;Propionate_kinase;406;tdcD;3712..4932;https://www.ncbi.nlm.nih.gov/protein/WP_038244832.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JBAJHP010000018.1
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
