specie;genus;phylum;protein_name;aa_quantity;gene_name_locus_tag;gene_position;link;gene_genome
Criibacterium_bergeronii;Criibacterium;Firmicutes;Butyryl-CoA:acetate_CoA_transferase;444;NA;NA;https://www.ncbi.nlm.nih.gov/protein/1057629346;NA
Escherichia_coli;Escherichia;Proteobacteria;Short-chain acyl-CoA:acetate CoA-transferase;531;ydiF;NA;https://www.ncbi.nlm.nih.gov/protein/81764543;NA
Faecalibacterium_prausnitzii;Faecalibacterium;Firmicutes;Butyryl-CoA:acetate_CoA_transferase;448;AYV37_RS01120;238228..239574;https://www.ncbi.nlm.nih.gov/protein/WP_055184547.1;https://www.ncbi.nlm.nih.gov/nuccore/941806656
Floccifex_porci;Floccifex;Firmicutes;Butyryl-CoA:acetate_CoA_transferase;448;FYJ50_RS00900;193989..195335;https://www.ncbi.nlm.nih.gov/protein/WP_154459157.1;https://www.ncbi.nlm.nih.gov/nuccore/1777834595
Fusobacterium_mortiferum;Fusobacterium;Fusobacteria;Butyryl-CoA:acetate_CoA_transferase;443;DW670_RS00310;59159..60490;https://www.ncbi.nlm.nih.gov/protein/WP_118125918.1;https://www.ncbi.nlm.nih.gov/nuccore/1473685246
Geomonas_paludis;Geomonas;Thermodesulfobacteriota;Butyryl-CoA:acetate_CoA_transferase;443;NA;NA;https://www.ncbi.nlm.nih.gov/protein/WP_248646668.1;https://www.ncbi.nlm.nih.gov/nuccore/2236597284
Helicobacter_equorum;Helicobacter;Proteobacteria;Butyryl-CoA:acetate_CoA_transferase;447;NA;NA;https://www.ncbi.nlm.nih.gov/protein/1352541527;NA
Helicobacter_japonicus;Helicobacter;Proteobacteria;Butyryl-CoA:acetate_CoA_transferase;448;NA;NA;https://www.ncbi.nlm.nih.gov/protein/736335977;NA
Helicobacter_marmotae;Helicobacter;Proteobacteria;Butyryl-CoA:acetate_CoA_transferase;448;NA;NA;https://www.ncbi.nlm.nih.gov/protein/1352548612;NA
Helicobacter_typhlonius;Helicobacter;Proteobacteria;Butyryl-CoA:acetate_CoA_transferase;448;V7T40_RS04225;41822..43168;https://www.ncbi.nlm.nih.gov/protein/WP_334084991.1;https://www.ncbi.nlm.nih.gov/nuccore/2687310750
Intestinimonas_butyriciproducens;Intestinimonas;Firmicutes;Butyryl-CoA:acetate_CoA_transferase;447;I4V52_RS14830;22052..23395;https://www.ncbi.nlm.nih.gov/protein/WP_033118651.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JADPFT010000016.1
Jutongia_hominis;Jutongia;Firmicutes;Butyryl-CoA:acetate_CoA_transferase;447;NA;NA;https://www.ncbi.nlm.nih.gov/protein/547726741;NA
Lachnobacterium_bovis;Lachnobacterium;Firmicutes;Butyryl-CoA:acetate_CoA_transferase;447;G620_RS0106285;23064..24407;https://www.ncbi.nlm.nih.gov/protein/WP_022749259.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_ATWB01000017.1
Lacrimispora_amygdalina;Lacrimispora;Firmicutes;Butyryl-CoA:acetate_CoA_transferase;447;NA;NA;https://www.ncbi.nlm.nih.gov/protein/1717178907;NA
Mediterraneibacter_butyricigenes;Mediterraneibacter;Firmicutes;Butyryl-CoA:acetate_CoA_transferase;446;NA;NA;https://www.ncbi.nlm.nih.gov/protein/1478096348;NA
Methylobacterium_phyllosphaerae;Methylobacterium;Proteobacteria;Acetate_CoA-transferase_YdiF;670;MCBMB27_02020;2172465..2174477;https://www.ncbi.nlm.nih.gov/protein/APT31311.1;https://www.ncbi.nlm.nih.gov/nuccore/1127864182
Moryella_indoligenes;Moryella;Firmicutes;Butyryl-CoA:acetate_CoA_transferase;448;NA;NA;https://www.ncbi.nlm.nih.gov/protein/1370959029;NA
Olsenella_massiliensis;Olsenella;Actinobacteria;Butyryl-CoA:acetate_CoA_transferase;448;NA;NA;https://www.ncbi.nlm.nih.gov/protein/960377398;NA
Oscillibacter_valericigenes;Oscillibacter;Firmicutes;Butyryl-CoA:acetate_CoA_transferase;448;QZY50_RS01640;21473..22819;https://www.ncbi.nlm.nih.gov/protein/WP_204803164.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_CAJFEZ010000010.1
Otoolea_muris;Otoolea;Firmicutes;Butyryl-CoA:acetate_CoA_transferase;449;NA;NA;https://www.ncbi.nlm.nih.gov/protein/2254309200;NA
Peptoanaerobacter_stomatis;Peptoanaerobacter;Firmicutes;Butyryl-CoA:acetate_CoA_transferase;445;HMPREF9629_RS05210;52028..53365;https://www.ncbi.nlm.nih.gov/protein/WP_009525318.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JH414551.1
Peptoniphilus_harei;Peptoniphilus;Firmicutes;Butyryl-CoA:acetate_CoA_transferase;447;QP559_RS07900;18771..20114;https://www.ncbi.nlm.nih.gov/protein/WP_005955917.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JASOTL010000007.1
Petralouisia_muris;Petralouisia;Firmicutes;Butyryl-CoA:acetate_CoA_transferase;446;NA;NA;https://www.ncbi.nlm.nih.gov/protein/1616201016;NA
Pseudobutyrivibrio_ruminis;Pseudobutyrivibrio;Firmicutes;Butyryl-CoA:acetate_CoA_transferase;446;G611_RS0107065;91263..92603;https://www.ncbi.nlm.nih.gov/protein/WP_028243020.1;https://www.ncbi.nlm.nih.gov/nuccore/654789115
Pseudobutyrivibrio_xylanivorans;Pseudobutyrivibrio;Firmicutes;Butyryl-CoA:acetate_CoA_transferase;446;BUA88_RS01780;398734..400074;https://www.ncbi.nlm.nih.gov/protein/WP_072911695.1;https://www.ncbi.nlm.nih.gov/nuccore/1120045745
Pseudoflavonifractor_capillosus;Pseudoflavonifractor;Firmicutes;Butyryl-CoA:acetate_CoA_transferase;448;H9X87_RS06620;28299..29645;https://www.ncbi.nlm.nih.gov/protein/WP_204871580.1;https://www.ncbi.nlm.nih.gov/nuccore/1993220575
Pseudoflavonifractor_phocaeensis;Pseudoflavonifractor;Firmicutes;Butyryl-CoA:acetate_CoA_transferase;446;H6C13_RS03800;83910..85250;https://www.ncbi.nlm.nih.gov/protein/WP_204859240.1;https://www.ncbi.nlm.nih.gov/nuccore/1993211188
Roseburia_hominis;Roseburia;Firmicutes;Butyryl-CoA:acetate_CoA_transferase;446;KHZ40_RS13905;358..1698;https://www.ncbi.nlm.nih.gov/protein/WP_014080837.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JAGZKG010000080.1
Roseburia_intestinalis;Roseburia;Firmicutes;Butyryl-CoA:acetate_CoA_transferase;447;I2G12_RS18060;22262..23605;https://www.ncbi.nlm.nih.gov/protein/WP_015559452.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_JADNLD010000044.1
Roseburia_inulinivorans;Roseburia;Firmicutes;Butyryl-CoA:acetate_CoA_transferase;446;RIL183_RS09005;621..1961;https://www.ncbi.nlm.nih.gov/protein/WP_021922457.1;https://www.ncbi.nlm.nih.gov/nuccore/940993717
Stomatobaculum_longum;Stomatobaculum;Firmicutes;Butyryl-CoA:acetate_CoA_transferase;448;HMPREF9623_RS04700;382105..383451;https://www.ncbi.nlm.nih.gov/protein/WP_009532749.1;https://www.ncbi.nlm.nih.gov/nuccore/373108120
Syntrophotalea_acetylenivorans;Syntrophotalea;Thermodesulfobacteriota;Butyryl-CoA:acetate_CoA_transferase;445;NA;NA;https://www.ncbi.nlm.nih.gov/protein/1119305441;NA
Syntrophotalea_carbinolica;Syntrophotalea;Thermodesulfobacteriota;Butyryl-CoA:acetate_CoA_transferase;445;NA;NA;https://www.ncbi.nlm.nih.gov/protein/499661478;NA
Treponema_medium;Treponema;Spirochaetota;Butyryl-CoA:acetate_CoA_transferase;448;NA;NA;https://www.ncbi.nlm.nih.gov/protein/WP_206182294.1;https://www.ncbi.nlm.nih.gov/nuccore/1997600985
Treponema_phagedenis;Treponema;Spirochaetota;Butyryl-CoA:acetate_CoA_transferase;447;HMPREF9554_RS11515;16769..18112;https://www.ncbi.nlm.nih.gov/protein/WP_002701272.1;https://www.ncbi.nlm.nih.gov/nuccore/NZ_GL638120.1
Treponema_vincentii;Treponema;Spirochaetota;Butyryl-CoA:acetate_CoA_transferase;447;TREVI0001_RS06695;25201..26544;https://www.ncbi.nlm.nih.gov/protein/WP_006189037.1;https://www.ncbi.nlm.nih.gov/nuccore/257457517
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
